id,name,hash,time,ind,otd,ad,bc
3_1739685,overcome_depression_aesthetics_wonderbread_vulcan_uranus,1739685,3,9,184,193,0
3_68235,overcome_angina_lubricity_ham_vulcan_uranus,68235,3,9,149,158,0
3_4816985,overcome_jealousy_entertainment_lobster_vulcan_uranus,4816985,3,9,275,284,0
3_4086635,overcome_grief_aesthetics_bacon_vulcan_uranus,4086635,3,9,200,209,0
4_1742084,eats_haroset_flounder,1742084,4,1,6,7,0
4_2922283,pleasure_stimulation,2922283,4,1,452,453,0
3_4191586,noop_craves_aesthetics_lamb,4191586,3,1,313,314,0
4_4985459,pain_sciatica,4985459,4,1,112,113,0
3_1029536,succumb_boils_lubricity_marzipan_saturn_earth,1029536,3,7,159,166,0
4_561508,craves_boils_marzipan,561508,4,1,50,51,0
3_816536,succumb_sciatica_love_bacon_vulcan_uranus,816536,3,7,296,303,0
3_7754586,succumb_dread_entertainment_wonderbread_vulcan_uranus,7754586,3,7,207,214,0
3_2320336,succumb_grief_love_bacon_vulcan_uranus,2320336,3,7,284,291,0
3_154486,feast_entertainment_ham_flounder_oregon_goias,154486,3,7,285,292,0
3_7055036,overcome_sciatica_achievement_wonderbread_vulcan_uranus,7055036,3,9,136,145,0
3_7822436,overcome_sciatica_aesthetics_bacon_vulcan_uranus,7822436,3,9,99,108,0
3_4821686,overcome_laceration_entertainment_haroset_vulcan_uranus,4821686,3,9,282,291,0
4_6440549,pleasure_lubricity,6440549,4,1,423,424,0
4_3810436,food_onion,3810436,4,1,69,70,0
4_2278622,eats_okra_snickers,2278622,4,1,3,4,0
4_5075412,craves_achievement_wonderbread,5075412,4,1,35,36,0
3_942287,noop_locale_ham_oregon,942287,3,1,318,319,0
3_4337887,succumb_abrasion_stimulation_lamb_uranus_saturn,4337887,3,7,169,176,0
3_2616537,feast_entertainment_ham_flounder_goias_bosnia,2616537,3,7,294,301,0
3_5574087,overcome_angina_entertainment_ham_vulcan_uranus,5574087,3,9,286,295,0
4_828927,fears_angina_entertainment,828927,4,1,84,85,0
3_7461837,overcome_dread_lubricity_wonderbread_saturn_earth,7461837,3,9,205,214,0
4_4319540,fears_dread_lubricity,4319540,4,1,57,58,0
4_511036,eats_wonderbread_okra,511036,4,1,1,2,0
4_2289523,eats_beef_marzipan,2289523,4,1,16,17,0
3_6579438,noop_harmony_lubricity_uranus,6579438,3,1,113,114,0
3_2244238,noop_fears_anger_stimulation,2244238,3,1,324,325,0
3_6361188,succumb_hangover_learning_wonderbread_vulcan_uranus,6361188,3,7,102,109,0
3_761938,feast_stimulation_ham_flounder_oregon_goias,761938,3,7,180,187,0
3_7114488,feast_lubricity_haroset_lamb_bavaria_manitoba,7114488,3,7,337,344,0
3_4586438,overcome_boils_stimulation_beef_uranus_saturn,4586438,3,9,271,280,0
3_3281138,overcome_anger_aesthetics_flounder_saturn_earth,3281138,3,9,322,331,0
4_3653896,fears_anger_aesthetics,3653896,4,1,100,101,0
4_1486223,pain_angina,1486223,4,1,75,76,0
3_2631839,noop_craves_love_wonderbread,2631839,3,1,308,309,0
4_6188452,food_ham,6188452,4,1,167,168,0
4_137551,eats_ham_lemon,137551,4,1,22,23,0
3_5433039,succumb_laceration_stimulation_marzipan_saturn_earth,5433039,3,7,178,185,0
4_2289980,craves_laceration_marzipan,2289980,4,1,49,50,0
3_5324389,succumb_jealousy_love_ham_vulcan_uranus,5324389,3,7,244,251,0
4_2574568,craves_jealousy_ham,2574568,4,1,75,76,0
3_6546489,succumb_abrasion_lubricity_lamb_saturn_earth,6546489,3,7,168,175,0
3_441439,succumb_sciatica_entertainment_lobster_vulcan_uranus,441439,3,7,167,174,0
3_6563539,succumb_dread_learning_wonderbread_vulcan_uranus,6563539,3,7,103,110,0
3_4522139,feast_aesthetics_flounder_haroset_pennsylvania_oregon,4522139,3,7,323,330,0
3_3223989,feast_stimulation_ham_flounder_goias_bosnia,3223989,3,7,193,200,0
3_1578989,overcome_boils_lubricity_cantelope_saturn_earth,1578989,3,9,150,159,0
3_3304289,overcome_sciatica_learning_wonderbread_vulcan_uranus,3304289,3,9,182,191,0
4_4464227,fears_sciatica_learning,4464227,4,2,47,49,0
4_895075,eats_marzipan_tofu,895075,4,1,16,17,0
4_3659869,food_beef,3659869,4,1,196,197,0
3_6849090,noop_craves_stimulation_wonderbread,6849090,3,1,185,186,0
4_1930663,food_flounder,1930663,4,1,195,196,0
3_6192240,noop_craves_laceration_haroset,6192240,3,1,165,166,0
4_6634256,eats_onion_snickers,6634256,4,1,1,2,0
3_4889090,succumb_grief_entertainment_flounder_vulcan_uranus,4889090,3,7,281,288,0
4_941502,craves_grief_flounder,941502,4,1,37,38,0
3_5169740,succumb_sciatica_aesthetics_bacon_uranus_saturn,5169740,3,7,99,106,0
3_6445540,feast_stimulation_marzipan_wonderbread_manitoba_pennsylvania,6445540,3,7,184,191,0
3_4815740,feast_love_lemon_ham_bavaria_manitoba,4815740,3,7,332,339,0
3_4775790,feast_love_beef_lamb_bavaria_manitoba,4775790,3,7,241,248,0
3_3070140,feast_aesthetics_lamb_haroset_oregon_goias,3070140,3,7,332,339,0
3_5910290,overcome_depression_aesthetics_wonderbread_uranus_saturn,5910290,3,9,184,193,0
3_1518391,succumb_angina_lubricity_flounder_saturn_earth,1518391,3,7,156,163,0
4_5215288,craves_angina_flounder,5215288,4,1,54,55,0
3_1514841,succumb_boils_lubricity_beef_uranus_saturn,1514841,3,7,149,156,0
3_2972091,succumb_depression_learning_wonderbread_vulcan_uranus,2972091,3,7,88,95,0
3_5814941,succumb_hangover_expectation_wonderbread_vulcan_uranus,5814941,3,7,77,84,0
3_5531991,succumb_angina_love_ham_vulcan_uranus,5531991,3,7,237,244,0
3_3838791,feast_stimulation_lamb_beef_manitoba_pennsylvania,3838791,3,7,295,302,0
3_5532191,feast_aesthetics_lamb_haroset_goias_bosnia,5532191,3,7,417,424,0
3_3595591,feast_entertainment_beef_lamb_pennsylvania_oregon,3595591,3,7,370,377,0
3_3134141,feast_lubricity_ham_lemon_oregon_goias,3134141,3,7,147,154,0
3_3534241,overcome_grief_aesthetics_lobster_vulcan_uranus,3534241,3,9,134,143,0
3_6659042,noop_fears_prostatitis_stimulation,6659042,3,1,188,189,0
4_1180739,pain_laceration,1180739,4,1,187,188,0
3_2116192,feast_stimulation_beef_marzipan_bavaria_manitoba,2116192,3,7,175,182,0
3_7818142,overcome_depression_love_wonderbread_vulcan_uranus,7818142,3,9,391,400,0
4_7179962,fears_depression_love,7179962,4,1,110,111,0
3_6689142,overcome_laceration_aesthetics_lamb_saturn_earth,6689142,3,9,343,352,0
4_3590140,orbits_uranus_saturn,3590140,4,1,413,414,0
3_3255443,noop_craves_jealousy_lamb,3255443,3,1,231,232,0
3_723993,noop_craves_jealousy_flounder,723993,3,1,233,234,0
4_1484863,eats_lobster_haroset,1484863,4,1,6,7,0
4_1370260,pain_anxiety,1370260,4,1,20,21,0
3_6810793,succumb_laceration_entertainment_lamb_vulcan_uranus,6810793,3,7,298,305,0
3_88593,feast_stimulation_marzipan_cantelope_manitoba_pennsylvania,88593,3,7,184,191,0
3_3096043,feast_love_marzipan_cantelope_pennsylvania_oregon,3096043,3,7,267,274,0
4_3456443,pain_grief,3456443,4,1,151,152,0
4_5631791,pain_loneliness,5631791,4,1,20,21,0
3_1734444,succumb_grief_love_haroset_vulcan_uranus,1734444,3,7,251,258,0
3_2441894,feast_love_marzipan_beef_pennsylvania_oregon,2441894,3,7,267,274,0
3_3524044,feast_lubricity_haroset_lobster_bavaria_manitoba,3524044,3,7,337,344,0
4_387999,craves_lubricity_lobster,387999,4,1,106,107,0
3_291644,overcome_boils_entertainment_beef_vulcan_uranus,291644,3,9,386,395,0
3_7474894,overcome_sciatica_learning_wonderbread_uranus_saturn,7474894,3,9,177,186,0
3_645244,overcome_anxiety_expectation_onion_vulcan_uranus,645244,3,9,117,126,0
3_849844,overcome_jealousy_aesthetics_lobster_uranus_saturn,849844,3,9,307,316,0
4_6616492,eats_lemon_cantelope,6616492,4,1,6,7,0
4_4889270,eats_flounder_haroset,4889270,4,1,16,17,0
3_1064095,noop_fears_prostatitis_lubricity,1064095,3,1,173,174,0
3_1706395,noop_craves_grief_bacon,1706395,3,1,151,152,0
3_1067745,feast_love_lemon_cantelope_bavaria_manitoba,1067745,3,7,332,339,0
3_4910645,feast_love_marzipan_tofu_pennsylvania_oregon,4910645,3,7,267,274,0
3_5397895,feast_lubricity_ham_flounder_oregon_goias,5397895,3,7,147,154,0
3_2923645,overcome_hangover_love_wonderbread_vulcan_uranus,2923645,3,9,380,389,0
4_6026349,fears_hangover_love,6026349,4,1,107,108,0
3_4467745,overcome_loneliness_lubricity_tofu_saturn_earth,4467745,3,9,178,187,0
4_6847927,fears_loneliness_lubricity,6847927,4,1,52,53,0
3_2520195,overcome_grief_stimulation_haroset_uranus_saturn,2520195,3,9,282,291,0
3_1639546,noop_craves_aesthetics_flounder,1639546,3,1,313,314,0
3_1641396,feast_stimulation_beef_lemon_bavaria_manitoba,1641396,3,7,175,182,0
3_828396,overcome_depression_achievement_wonderbread_uranus_saturn,828396,3,9,95,104,0
3_6896196,overcome_jealousy_lubricity_lamb_saturn_earth,6896196,3,9,356,365,0
4_6857847,attacks_manitoba_pennsylvania,6857847,4,1,66,67,0
4_2286682,eats_marzipan_beef,2286682,4,1,16,17,0
4_7813070,pain_abrasion,7813070,4,1,166,167,0
3_810747,succumb_angina_lubricity_lemon_uranus_saturn,810747,3,7,149,156,0
3_7600397,succumb_laceration_stimulation_lemon_saturn_earth,7600397,3,7,178,185,0
4_2134230,craves_laceration_lemon,2134230,4,1,49,50,0
3_7932547,feast_stimulation_flounder_ham_manitoba_pennsylvania,7932547,3,7,329,336,0
3_7253147,feast_entertainment_beef_marzipan_bavaria_manitoba,7253147,3,7,298,305,0
3_6915697,feast_lubricity_beef_lamb_bavaria_manitoba,6915697,3,7,164,171,0
3_7602497,overcome_hangover_achievement_wonderbread_vulcan_uranus,7602497,3,9,102,111,0
3_6070497,overcome_laceration_love_beef_vulcan_uranus,6070497,3,9,326,335,0
3_2185747,overcome_laceration_lubricity_beef_uranus_saturn,2185747,3,9,282,291,0
4_560444,eats_wonderbread_snickers,560444,4,1,1,2,0
4_2161368,pleasure_expectation,2161368,4,1,92,93,0
3_1631598,feast_lubricity_marzipan_wonderbread_manitoba_pennsylvania,1631598,3,7,173,180,0
3_6870948,feast_love_beef_lemon_bavaria_manitoba,6870948,3,7,241,248,0
3_6623699,noop_craves_depression_onion,6623699,3,1,85,86,0
3_4169649,noop_craves_stimulation_bacon,4169649,3,1,366,367,0
3_2550999,noop_craves_hangover_wonderbread,2550999,3,1,72,73,0
4_7159023,pain_depression,7159023,4,1,81,82,0
4_7480922,planet_uranus,7480922,4,1,558,559,0
4_7835272,food_snickers,7835272,4,1,33,34,0
3_293749,noop_craves_stimulation_tofu,293749,3,1,188,189,0
3_2012199,succumb_sciatica_aesthetics_lobster_uranus_saturn,2012199,3,7,117,124,0
3_6789549,succumb_abrasion_lubricity_marzipan_saturn_earth,6789549,3,7,168,175,0
5_7140002,noop_fears_depression_aesthetics,7140002,5,299,409,708,0
5_274283,succumb_depression_aesthetics_wonderbread_uranus_saturn,274283,5,330,452,782,0
5_4104655,succumb_depression_aesthetics_wonderbread_vulcan_uranus,4104655,5,342,452,794,0
5_1733858,succumb_depression_aesthetics_wonderbread_saturn_earth,1733858,5,320,452,772,0
5_6026349,fears_hangover_love,6026349,5,107,80,187,0
5_1344146,locale_snickers_manitoba,1344146,5,23,17,40,0
5_3653896,fears_anger_aesthetics,3653896,5,99,94,193,0
5_7423494,craves_entertainment_wonderbread,7423494,5,51,59,110,0
5_3682892,fears_anxiety_expectation,3682892,5,38,33,71,0
5_4128492,craves_expectation_onion,4128492,5,29,33,62,0
5_908042,craves_aesthetics_haroset,908042,5,58,94,152,0
5_804392,fears_dread_love,804392,5,99,76,175,0
5_4530591,fears_depression_entertainment,4530591,5,76,69,145,0
5_4769340,fears_anxiety_learning,4769340,5,22,17,39,0
5_6936290,craves_aesthetics_beef,6936290,5,106,126,232,0
5_582138,craves_sciatica_haroset,582138,5,66,70,136,0
5_3032587,craves_depression_onion,3032587,5,31,28,59,0
5_6793985,harmony_learning_vulcan,6793985,5,29,15,44,0
5_2799034,locale_bacon_manitoba,2799034,5,36,39,75,0
5_2875084,craves_learning_snickers,2875084,5,16,22,38,0
5_6427833,craves_aesthetics_lamb,6427833,5,99,122,221,0
5_4236582,fears_hangover_entertainment,4236582,5,73,68,141,0
5_929030,craves_aesthetics_flounder,929030,5,97,122,219,0
5_3848180,craves_hangover_onion,3848180,5,42,41,83,0
5_7517629,fears_depression_learning,7517629,5,31,23,54,0
5_4297379,fears_depression_stimulation,4297379,5,65,42,107,0
5_7224728,craves_aesthetics_lobster,7224728,5,31,54,85,0
5_1976428,fears_depression_achievement,1976428,5,27,16,43,0
5_4546428,craves_grief_wonderbread,4546428,5,74,64,138,0
5_1133227,craves_learning_onion,1133227,5,17,25,42,0
5_5623675,fears_dread_entertainment,5623675,5,65,64,129,0
5_2404175,craves_learning_okra,2404175,5,20,25,45,0
5_4700324,craves_depression_snickers,4700324,5,21,17,38,0
5_4107973,fears_laceration_aesthetics,4107973,5,77,66,143,0
5_4561120,craves_depression_wonderbread,4561120,5,44,32,76,0
5_6305720,harmony_aesthetics_earth,6305720,5,57,65,122,0
5_2128520,fears_depression_lubricity,2128520,5,69,45,114,0
5_4244617,craves_aesthetics_bacon,4244617,5,21,41,62,0
5_3536464,fears_depression_expectation,3536464,5,31,23,54,0
5_7179962,fears_depression_love,7179962,5,110,81,191,0
5_1288709,fears_hangover_aesthetics,1288709,5,44,40,84,0
5_7412205,craves_depression_okra,7412205,5,24,19,43,0
5_2544554,craves_aesthetics_ham,2544554,5,102,126,228,0
5_3557753,fears_grief_aesthetics,3557753,5,47,33,80,0
5_7711852,fears_jealousy_aesthetics,7711852,5,67,24,91,0
5_13203,noop_fears_angina_lubricity,13203,5,238,349,587,0
5_1121570,succumb_angina_lubricity_flounder_uranus_saturn,1121570,5,341,577,918,0
5_1518391,succumb_angina_lubricity_flounder_saturn_earth,1518391,5,331,568,899,0
5_810747,succumb_angina_lubricity_lemon_uranus_saturn,810747,5,343,579,922,0
5_4641119,succumb_angina_lubricity_lemon_vulcan_uranus,4641119,5,343,586,929,0
5_5236381,succumb_angina_lubricity_lemon_saturn_earth,5236381,5,333,579,912,0
5_5371763,succumb_angina_lubricity_haroset_saturn_earth,5371763,5,340,567,907,0
5_3610125,succumb_angina_lubricity_ham_uranus_saturn,3610125,5,342,580,922,0
5_7440497,succumb_angina_lubricity_ham_vulcan_uranus,7440497,5,343,587,930,0
5_1684381,succumb_angina_lubricity_ham_saturn_earth,1684381,5,332,571,903,0
5_387999,craves_lubricity_lobster,387999,5,92,110,202,0
5_7699444,fears_angina_love,7699444,5,66,74,140,0
5_6505494,craves_angina_ham,6505494,5,20,18,38,0
5_1606144,fears_grief_lubricity,1606144,5,87,61,148,0
5_4341693,craves_lubricity_beef,4341693,5,48,70,118,0
5_6631441,craves_lubricity_cantelope,6631441,5,37,52,89,0
5_4319540,fears_dread_lubricity,4319540,5,57,42,99,0
5_5215288,craves_angina_flounder,5215288,5,53,22,75,0
5_2950086,craves_lubricity_tofu,2950086,5,41,55,96,0
5_5233736,fears_laceration_lubricity,5233736,5,62,48,110,0
5_3833236,craves_lubricity_lamb,3833236,5,44,77,121,0
5_2335886,craves_lubricity_onion,2335886,5,48,50,98,0
5_2795581,craves_boils_beef,2795581,5,51,24,75,0
5_44280,locale_lemon_manitoba,44280,5,47,47,94,0
5_1790580,fears_abrasion_lubricity,1790580,5,54,44,98,0
5_7946530,locale_ham_pennsylvania,7946530,5,100,14,114,0
5_3222479,fears_hangover_lubricity,3222479,5,66,45,111,0
5_6847927,fears_loneliness_lubricity,6847927,5,50,41,91,0
5_828927,fears_angina_entertainment,828927,5,84,91,175,0
5_2287124,craves_boils_lamb,2287124,5,51,48,99,0
5_894524,craves_angina_lemon,894524,5,51,20,71,0
5_3194470,fears_prostatitis_lubricity,3194470,5,46,42,88,0
5_4947268,craves_lubricity_wonderbread,4947268,5,36,60,96,0
5_561508,craves_boils_marzipan,561508,5,49,46,95,0
5_4553354,fears_sciatica_lubricity,4553354,5,85,49,134,0
5_597652,fears_angina_stimulation,597652,5,50,39,89,0
5_2399100,craves_boils_cantelope,2399100,5,48,4,52,0
5_4422260,craves_lubricity_marzipan,4422260,5,48,70,118,0
5_191203,noop_locale_tofu_manitoba,191203,5,16,44,60,0
5_1063198,feast_love_tofu_onion_bavaria_manitoba,1063198,5,483,761,1244,0
5_1466434,feast_love_tofu_marzipan_bavaria_manitoba,1466434,5,483,761,1244,0
5_3834623,feast_stimulation_tofu_onion_bavaria_manitoba,3834623,5,356,601,957,0
5_7592181,feast_stimulation_tofu_marzipan_bavaria_manitoba,7592181,5,356,601,957,0
5_4812954,feast_lubricity_tofu_onion_bavaria_manitoba,4812954,5,361,573,934,0
5_1823234,feast_lubricity_tofu_marzipan_bavaria_manitoba,1823234,5,361,573,934,0
5_3184342,craves_stimulation_onion,3184342,5,44,49,93,0
5_4459027,locale_tofu_bavaria,4459027,5,18,3,21,0
5_6427428,noop_pain_boils,6427428,5,1,1,2,0
5_3990322,succumb_boils_lubricity_marzipan_uranus_saturn,3990322,5,359,615,974,0
5_1029536,succumb_boils_lubricity_marzipan_saturn_earth,1029536,5,359,615,974,0
5_5619303,succumb_boils_lubricity_wonderbread_saturn_earth,5619303,5,372,629,1001,0
5_4114576,succumb_boils_lubricity_flounder_uranus_saturn,4114576,5,345,599,944,0
5_1092529,succumb_boils_lubricity_flounder_saturn_earth,1092529,5,342,599,941,0
5_2643728,succumb_boils_lubricity_lemon_uranus_saturn,2643728,5,336,587,923,0
5_6474100,succumb_boils_lubricity_lemon_vulcan_uranus,6474100,5,336,588,924,0
5_5087272,succumb_boils_lubricity_lemon_saturn_earth,5087272,5,327,587,914,0
5_3585207,succumb_boils_lubricity_lamb_uranus_saturn,3585207,5,345,599,944,0
5_5372234,succumb_boils_lubricity_lamb_saturn_earth,5372234,5,345,599,944,0
5_5774068,succumb_boils_lubricity_tofu_saturn_earth,5774068,5,372,633,1005,0
5_2557256,succumb_boils_lubricity_haroset_saturn_earth,2557256,5,343,598,941,0
5_1810380,succumb_boils_lubricity_cantelope_uranus_saturn,1810380,5,346,604,950,0
5_5209032,succumb_boils_lubricity_cantelope_saturn_earth,5209032,5,346,604,950,0
5_1514841,succumb_boils_lubricity_beef_uranus_saturn,1514841,5,345,602,947,0
5_5345213,succumb_boils_lubricity_beef_vulcan_uranus,5345213,5,346,602,948,0
5_5301639,succumb_boils_lubricity_beef_saturn_earth,5301639,5,345,602,947,0
5_6766178,succumb_boils_lubricity_ham_uranus_saturn,6766178,5,346,602,948,0
5_2595573,succumb_boils_lubricity_ham_vulcan_uranus,2595573,5,347,603,950,0
5_7541173,succumb_boils_lubricity_ham_saturn_earth,7541173,5,346,602,948,0
5_777291,succumb_boils_entertainment_ham_vulcan_uranus,777291,5,730,952,1682,0
5_3921687,succumb_boils_entertainment_beef_vulcan_uranus,3921687,5,730,952,1682,0
5_5734094,succumb_boils_love_lemon_vulcan_uranus,5734094,5,513,833,1346,0
5_3529601,succumb_boils_love_beef_vulcan_uranus,3529601,5,514,836,1350,0
5_6463954,succumb_boils_love_ham_vulcan_uranus,6463954,5,513,836,1349,0
5_1975165,succumb_boils_stimulation_cantelope_saturn_earth,1975165,5,401,682,1083,0
5_6151748,succumb_boils_stimulation_beef_uranus_saturn,6151748,5,388,681,1069,0
5_5476021,succumb_boils_stimulation_beef_saturn_earth,5476021,5,388,681,1069,0
5_1981143,succumb_boils_stimulation_beef_vulcan_uranus,1981143,5,388,681,1069,0
5_1103568,succumb_boils_stimulation_ham_saturn_earth,1103568,5,392,674,1066,0
5_5547324,succumb_boils_stimulation_lemon_uranus_saturn,5547324,5,388,679,1067,0
5_1723202,succumb_boils_stimulation_lemon_saturn_earth,1723202,5,388,679,1067,0
5_4107482,overcome_boils_love_cantelope_vulcan_uranus,4107482,5,716,836,1552,0
5_3501678,overcome_boils_love_marzipan_vulcan_uranus,3501678,5,707,1106,1813,0
5_5027470,overcome_boils_love_lemon_vulcan_uranus,5027470,5,515,819,1334,0
5_7597451,overcome_boils_love_lamb_vulcan_uranus,7597451,5,706,1129,1835,0
5_5527085,overcome_boils_love_beef_vulcan_uranus,5527085,5,647,836,1483,0
5_3625932,overcome_boils_love_flounder_vulcan_uranus,3625932,5,709,1124,1833,0
5_7096833,overcome_boils_love_ham_vulcan_uranus,7096833,5,673,836,1509,0
5_4527235,overcome_boils_stimulation_cantelope_saturn_earth,4527235,5,629,676,1305,0
5_3291842,overcome_boils_stimulation_cantelope_uranus_saturn,3291842,5,628,682,1310,0
5_7138897,overcome_boils_stimulation_marzipan_vulcan_uranus,7138897,5,613,1003,1616,0
5_2683325,overcome_boils_stimulation_marzipan_saturn_earth,2683325,5,610,1004,1614,0
5_3308525,overcome_boils_stimulation_marzipan_uranus_saturn,3308525,5,613,1003,1616,0
5_706209,overcome_boils_stimulation_lemon_vulcan_uranus,706209,5,390,679,1069,0
5_157892,overcome_boils_stimulation_lemon_saturn_earth,157892,5,384,680,1064,0
5_4876814,overcome_boils_stimulation_lemon_uranus_saturn,4876814,5,390,679,1069,0
5_2486199,overcome_boils_stimulation_lamb_vulcan_uranus,2486199,5,606,998,1604,0
5_6478116,overcome_boils_stimulation_lamb_saturn_earth,6478116,5,606,998,1604,0
5_6656804,overcome_boils_stimulation_lamb_uranus_saturn,6656804,5,606,998,1604,0
5_415833,overcome_boils_stimulation_beef_vulcan_uranus,415833,5,556,681,1237,0
5_6407521,overcome_boils_stimulation_beef_saturn_earth,6407521,5,557,681,1238,0
5_4586438,overcome_boils_stimulation_beef_uranus_saturn,4586438,5,556,681,1237,0
5_7263151,overcome_boils_stimulation_flounder_vulcan_uranus,7263151,5,618,1008,1626,0
5_2746318,overcome_boils_stimulation_flounder_saturn_earth,2746318,5,617,1001,1618,0
5_3432779,overcome_boils_stimulation_flounder_uranus_saturn,3432779,5,618,1000,1618,0
5_1732283,overcome_boils_stimulation_ham_saturn_earth,1732283,5,585,659,1244,0
5_7872060,overcome_boils_stimulation_ham_uranus_saturn,7872060,5,583,674,1257,0
5_5633593,overcome_boils_entertainment_marzipan_vulcan_uranus,5633593,5,796,1250,2046,0
5_917733,overcome_boils_entertainment_lemon_vulcan_uranus,917733,5,615,992,1607,0
5_2362010,overcome_boils_entertainment_lamb_vulcan_uranus,2362010,5,781,1228,2009,0
5_291644,overcome_boils_entertainment_beef_vulcan_uranus,291644,5,749,945,1694,0
5_5757847,overcome_boils_entertainment_flounder_vulcan_uranus,5757847,5,779,1226,2005,0
5_106781,overcome_boils_entertainment_ham_vulcan_uranus,106781,5,783,945,1728,0
5_6646951,overcome_boils_aesthetics_lamb_saturn_earth,6646951,5,874,1295,2169,0
5_1872702,overcome_boils_aesthetics_lamb_uranus_saturn,1872702,5,872,1300,2172,0
5_6576356,overcome_boils_aesthetics_beef_saturn_earth,6576356,5,828,1102,1930,0
5_3159714,overcome_boils_aesthetics_flounder_saturn_earth,3159714,5,877,1293,2170,0
5_5249454,overcome_boils_aesthetics_flounder_uranus_saturn,5249454,5,875,1297,2172,0
5_1139120,overcome_boils_aesthetics_ham_saturn_earth,1139120,5,862,1103,1965,0
5_1578989,overcome_boils_lubricity_cantelope_saturn_earth,1578989,5,350,604,954,0
5_359026,overcome_boils_lubricity_marzipan_saturn_earth,359026,5,362,616,978,0
5_7405600,overcome_boils_lubricity_lemon_vulcan_uranus,7405600,5,338,587,925,0
5_3575228,overcome_boils_lubricity_lemon_uranus_saturn,3575228,5,328,587,915,0
5_5715987,overcome_boils_lubricity_lemon_saturn_earth,5715987,5,328,587,915,0
5_5530959,overcome_boils_lubricity_lamb_saturn_earth,5530959,5,362,603,965,0
5_2143556,overcome_boils_lubricity_beef_uranus_saturn,2143556,5,348,602,950,0
5_5460364,overcome_boils_lubricity_beef_saturn_earth,5460364,5,349,602,951,0
5_422019,overcome_boils_lubricity_flounder_saturn_earth,422019,5,358,601,959,0
5_6924903,overcome_boils_lubricity_ham_uranus_saturn,6924903,5,349,603,952,0
5_7885585,overcome_boils_lubricity_ham_saturn_earth,7885585,5,349,603,952,0
5_162853,noop_craves_boils_cantelope,162853,5,341,179,520,0
5_5615149,fears_boils_stimulation,5615149,5,61,50,111,0
5_7185198,craves_boils_ham,7185198,5,50,25,75,0
5_5529098,fears_jealousy_lubricity,5529098,5,60,46,106,0
5_1497644,fears_boils_love,1497644,5,71,79,150,0
5_7080594,craves_boils_flounder,7080594,5,51,46,97,0
5_1657041,locale_flounder_bavaria,1657041,5,96,4,100,0
5_2072290,craves_lubricity_haroset,2072290,5,42,62,104,0
5_6638384,fears_anger_lubricity,6638384,5,53,41,94,0
5_292731,craves_lubricity_lemon,292731,5,35,66,101,0
5_6292230,harmony_lubricity_saturn,6292230,5,155,147,302,0
5_3862428,harmony_lubricity_vulcan,3862428,5,60,61,121,0
5_3359573,fears_boils_entertainment,3359573,5,109,96,205,0
5_7367121,harmony_lubricity_uranus,7367121,5,111,123,234,0
5_2940369,craves_lubricity_flounder,2940369,5,37,73,110,0
5_2249450,fears_angina_lubricity,2249450,5,44,15,59,0
5_5022204,fears_boils_lubricity,5022204,5,50,45,95,0
5_4536909,craves_boils_lemon,4536909,5,24,23,47,0
5_3190749,craves_lubricity_ham,3190749,5,40,72,112,0
5_6726918,noop_locale_marzipan_manitoba,6726918,5,67,80,147,0
5_3289810,feast_entertainment_marzipan_wonderbread_bavaria_manitoba,3289810,5,586,903,1489,0
5_3050273,feast_entertainment_marzipan_tofu_bavaria_manitoba,3050273,5,586,903,1489,0
5_3929698,feast_entertainment_marzipan_beef_bavaria_manitoba,3929698,5,586,903,1489,0
5_5452724,feast_entertainment_marzipan_cantelope_bavaria_manitoba,5452724,5,586,903,1489,0
5_4549577,feast_stimulation_marzipan_wonderbread_bavaria_manitoba,4549577,5,366,612,978,0
5_5914295,feast_stimulation_marzipan_tofu_bavaria_manitoba,5914295,5,366,612,978,0
5_6793720,feast_stimulation_marzipan_beef_bavaria_manitoba,6793720,5,366,612,978,0
5_2068663,feast_stimulation_marzipan_cantelope_bavaria_manitoba,2068663,5,366,612,978,0
5_6142471,feast_lubricity_marzipan_wonderbread_bavaria_manitoba,6142471,5,361,585,946,0
5_145348,feast_lubricity_marzipan_tofu_bavaria_manitoba,145348,5,361,585,946,0
5_1024773,feast_lubricity_marzipan_beef_bavaria_manitoba,1024773,5,361,585,946,0
5_2447884,feast_lubricity_marzipan_cantelope_bavaria_manitoba,2447884,5,361,585,946,0
5_2484961,feast_love_marzipan_wonderbread_bavaria_manitoba,2484961,5,482,732,1214,0
5_7789525,feast_love_marzipan_tofu_bavaria_manitoba,7789525,5,482,732,1214,0
5_667973,feast_love_marzipan_beef_bavaria_manitoba,667973,5,482,732,1214,0
5_5206710,feast_love_marzipan_cantelope_bavaria_manitoba,5206710,5,482,732,1214,0
5_3534048,locale_marzipan_pennsylvania,3534048,5,35,24,59,0
5_2339897,locale_beef_oregon,2339897,5,49,60,109,0
5_6870746,locale_marzipan_oregon,6870746,5,34,45,79,0
5_5861162,noop_orbits_saturn_earth,5861162,5,1,1,2,0
5_1252677,succumb_angina_stimulation_ham_saturn_earth,1252677,5,368,607,975,0
5_7403790,succumb_jealousy_aesthetics_lobster_saturn_earth,7403790,5,440,641,1081,0
5_5891006,succumb_jealousy_aesthetics_flounder_saturn_earth,5891006,5,663,972,1635,0
5_4775145,succumb_jealousy_aesthetics_lamb_saturn_earth,4775145,5,662,973,1635,0
