id,name,hash,time,ind,otd,ad,bc
4_3304528,in_package3_plane1,3304528,4,37,35,72,0
4_7696976,at_package3_city9-2,7696976,4,23,30,53,0
4_7238224,at_package3_city2-2,7238224,4,23,30,53,0
4_4179773,at_package3_city10-2,4179773,4,23,30,53,0
4_7500368,at_package3_city6-2,7500368,4,23,30,53,0
4_7303760,at_package3_city3-2,7303760,4,24,30,54,0
4_1667629,noop_at_plane1_city8-2,1667629,4,157,175,332,0
4_969424,fly-airplane_plane1_city8-2_city4-2,969424,4,166,184,350,0
4_1166032,fly-airplane_plane1_city8-2_city7-2,1166032,4,166,184,350,0
4_903888,fly-airplane_plane1_city8-2_city3-2,903888,4,166,184,350,0
4_1100496,fly-airplane_plane1_city8-2_city6-2,1100496,4,166,184,350,0
4_838352,fly-airplane_plane1_city8-2_city2-2,838352,4,166,184,350,0
4_1297104,fly-airplane_plane1_city8-2_city9-2,1297104,4,166,184,350,0
4_1034960,fly-airplane_plane1_city8-2_city5-2,1034960,4,166,184,350,0
4_6012826,fly-airplane_plane1_city8-2_city10-2,6012826,4,166,184,350,0
4_772816,fly-airplane_plane1_city8-2_city1-2,772816,4,166,184,350,0
4_5515751,unload-airplane_package1_plane1_city8-2,5515751,4,209,266,475,0
4_7524182,unload-airplane_package3_plane1_city8-2,7524182,4,255,284,539,0
4_4527909,unload-airplane_package4_plane1_city8-2,4527909,4,255,284,539,0
4_1531636,unload-airplane_package5_plane1_city8-2,1531636,4,209,266,475,0
4_2536317,load-airplane_package3_plane1_city8-2,2536317,4,249,284,533,0
4_7541021,load-airplane_package4_plane1_city8-2,7541021,4,384,284,668,0
4_4162452,at_plane1_city1-2,4162452,4,27,19,46,0
4_1627007,noop_airport_city4-2,1627007,4,1,1,2,0
4_4992707,fly-airplane_plane1_city4-2_city7-2,4992707,4,166,184,350,0
4_4730563,fly-airplane_plane1_city4-2_city3-2,4730563,4,166,184,350,0
4_4927171,fly-airplane_plane1_city4-2_city6-2,4927171,4,166,184,350,0
4_4665027,fly-airplane_plane1_city4-2_city2-2,4665027,4,166,184,350,0
4_5123779,fly-airplane_plane1_city4-2_city9-2,5123779,4,166,184,350,0
4_4861635,fly-airplane_plane1_city4-2_city5-2,4861635,4,166,184,350,0
4_1521455,fly-airplane_plane1_city4-2_city10-2,1521455,4,166,184,350,0
4_4599491,fly-airplane_plane1_city4-2_city1-2,4599491,4,166,184,350,0
4_5058243,fly-airplane_plane1_city4-2_city8-2,5058243,4,166,184,350,0
4_3926337,fly-airplane_plane1_city7-2_city4-2,3926337,4,166,184,350,0
4_7753012,fly-airplane_plane1_city3-2_city4-2,7753012,4,166,184,350,0
4_6883250,fly-airplane_plane1_city6-2_city4-2,6883250,4,166,184,350,0
4_2708948,fly-airplane_plane1_city2-2_city4-2,2708948,4,166,184,350,0
4_6013488,fly-airplane_plane1_city9-2_city4-2,6013488,4,166,184,350,0
4_1839186,fly-airplane_plane1_city5-2_city4-2,1839186,4,166,184,350,0
4_3720295,fly-airplane_plane1_city10-2_city4-2,3720295,4,166,183,349,0
4_6040611,fly-airplane_plane2_city4-2_city7-2,6040611,4,166,184,350,0
4_5778467,fly-airplane_plane2_city4-2_city3-2,5778467,4,166,184,350,0
4_5975075,fly-airplane_plane2_city4-2_city6-2,5975075,4,166,184,350,0
4_5712931,fly-airplane_plane2_city4-2_city2-2,5712931,4,166,184,350,0
4_6171683,fly-airplane_plane2_city4-2_city9-2,6171683,4,166,184,350,0
4_5909539,fly-airplane_plane2_city4-2_city5-2,5909539,4,166,184,350,0
4_5752638,fly-airplane_plane2_city4-2_city10-2,5752638,4,166,184,350,0
4_5647395,fly-airplane_plane2_city4-2_city1-2,5647395,4,166,184,350,0
4_6106147,fly-airplane_plane2_city4-2_city8-2,6106147,4,166,184,350,0
4_4974241,fly-airplane_plane2_city7-2_city4-2,4974241,4,166,184,350,0
4_799939,fly-airplane_plane2_city3-2_city4-2,799939,4,166,184,350,0
4_7931154,fly-airplane_plane2_city6-2_city4-2,7931154,4,166,184,350,0
4_3756852,fly-airplane_plane2_city2-2_city4-2,3756852,4,166,184,350,0
4_7061392,fly-airplane_plane2_city9-2_city4-2,7061392,4,166,184,350,0
4_2887090,fly-airplane_plane2_city5-2_city4-2,2887090,4,166,184,350,0
4_7951478,fly-airplane_plane2_city10-2_city4-2,7951478,4,166,183,349,0
4_6713765,fly-airplane_plane2_city1-2_city4-2,6713765,4,166,184,350,0
4_2017328,fly-airplane_plane2_city8-2_city4-2,2017328,4,166,184,350,0
4_7088515,fly-airplane_plane3_city4-2_city7-2,7088515,4,206,184,390,0
4_6826371,fly-airplane_plane3_city4-2_city3-2,6826371,4,206,184,390,0
4_7022979,fly-airplane_plane3_city4-2_city6-2,7022979,4,206,184,390,0
4_6760835,fly-airplane_plane3_city4-2_city2-2,6760835,4,206,184,390,0
4_7219587,fly-airplane_plane3_city4-2_city9-2,7219587,4,206,184,390,0
4_6957443,fly-airplane_plane3_city4-2_city5-2,6957443,4,206,184,390,0
4_1982844,fly-airplane_plane3_city4-2_city10-2,1982844,4,206,184,390,0
4_6695299,fly-airplane_plane3_city4-2_city1-2,6695299,4,206,184,390,0
4_7154051,fly-airplane_plane3_city4-2_city8-2,7154051,4,206,184,390,0
4_6022145,fly-airplane_plane3_city7-2_city4-2,6022145,4,211,184,395,0
4_1847843,fly-airplane_plane3_city3-2_city4-2,1847843,4,206,184,390,0
4_978081,fly-airplane_plane3_city6-2_city4-2,978081,4,206,184,390,0
4_4804756,fly-airplane_plane3_city2-2_city4-2,4804756,4,206,184,390,0
4_108319,fly-airplane_plane3_city9-2_city4-2,108319,4,206,184,390,0
4_3934994,fly-airplane_plane3_city5-2_city4-2,3934994,4,206,184,390,0
4_7761669,fly-airplane_plane3_city1-2_city4-2,7761669,4,206,184,390,0
4_3065232,fly-airplane_plane3_city8-2_city4-2,3065232,4,206,184,390,0
4_135442,fly-airplane_plane4_city4-2_city7-2,135442,4,166,184,350,0
4_7874275,fly-airplane_plane4_city4-2_city3-2,7874275,4,166,184,350,0
4_69906,fly-airplane_plane4_city4-2_city6-2,69906,4,166,184,350,0
4_7808739,fly-airplane_plane4_city4-2_city2-2,7808739,4,166,184,350,0
4_266514,fly-airplane_plane4_city4-2_city9-2,266514,4,166,184,350,0
4_4370,fly-airplane_plane4_city4-2_city5-2,4370,4,166,184,350,0
4_6214027,fly-airplane_plane4_city4-2_city10-2,6214027,4,166,184,350,0
4_7743203,fly-airplane_plane4_city4-2_city1-2,7743203,4,166,184,350,0
4_200978,fly-airplane_plane4_city4-2_city8-2,200978,4,166,184,350,0
4_7070049,fly-airplane_plane4_city7-2_city4-2,7070049,4,166,184,350,0
4_2895747,fly-airplane_plane4_city3-2_city4-2,2895747,4,166,184,350,0
4_2025985,fly-airplane_plane4_city6-2_city4-2,2025985,4,166,184,350,0
4_4982898,fly-airplane_plane4_city5-2_city4-2,4982898,4,166,184,350,0
4_411890,fly-airplane_plane4_city10-2_city4-2,411890,4,166,183,349,0
4_808596,fly-airplane_plane4_city1-2_city4-2,808596,4,166,184,350,0
4_4113136,fly-airplane_plane4_city8-2_city4-2,4113136,4,166,184,350,0
4_3507679,noop_at_truck9_city9-1,3507679,4,6,12,18,0
4_6461255,at_truck9_city9-2,6461255,4,3,10,13,0
4_5655766,noop_at_package4_city3-2,5655766,4,240,127,367,0
4_7213341,load-airplane_package4_plane1_city3-2,7213341,4,382,284,666,0
4_3419986,load-airplane_package4_plane2_city3-2,3419986,4,382,284,666,0
4_7627608,load-airplane_package4_plane3_city3-2,7627608,4,253,284,537,0
4_3834253,load-airplane_package4_plane4_city3-2,3834253,4,382,284,666,0
4_475401,load-truck_package4_truck3_city3-2,475401,4,248,134,382,0
4_3772549,at_package4_city7-2,3772549,4,24,30,54,0
4_5646948,in_package1_plane3,5646948,4,26,34,60,0
4_5040038,in_package4_truck7,5040038,4,17,27,44,0
4_2133322,in_package4_plane4,2133322,4,36,35,71,0
4_2133321,in_package4_plane3,2133321,4,34,35,69,0
4_2133320,in_package4_plane2,2133320,4,36,35,71,0
4_2133319,in_package4_plane1,2133319,4,37,35,72,0
4_962112,in_package5_plane3,962112,4,26,34,60,0
4_1199110,at_package4_city10-2,1199110,4,35,29,64,0
4_3692800,at_plane3_city10-2,3692800,4,35,20,55,0
4_5613107,noop_at_plane2_city4-2,5613107,4,157,175,332,0
4_827849,at_plane2_city8-2,827849,4,27,29,56,0
4_369097,at_plane2_city1-2,369097,4,27,29,56,0
4_631241,at_plane2_city5-2,631241,4,27,29,56,0
4_893385,at_plane2_city9-2,893385,4,27,29,56,0
4_434633,at_plane2_city2-2,434633,4,27,29,56,0
4_696777,at_plane2_city6-2,696777,4,27,29,56,0
4_500169,at_plane2_city3-2,500169,4,27,29,56,0
4_6673463,at_plane2_city10-2,6673463,4,27,28,55,0
4_762313,at_plane2_city7-2,762313,4,27,29,56,0
4_1688680,noop_at_plane3_city2-2,1688680,4,196,175,371,0
4_5001364,fly-airplane_plane3_city2-2_city7-2,5001364,4,206,184,390,0
4_4739220,fly-airplane_plane3_city2-2_city3-2,4739220,4,206,184,390,0
4_4935828,fly-airplane_plane3_city2-2_city6-2,4935828,4,206,184,390,0
4_5132436,fly-airplane_plane3_city2-2_city9-2,5132436,4,206,184,390,0
4_4870292,fly-airplane_plane3_city2-2_city5-2,4870292,4,206,184,390,0
4_3737647,fly-airplane_plane3_city2-2_city10-2,3737647,4,206,184,390,0
4_4608148,fly-airplane_plane3_city2-2_city1-2,4608148,4,206,184,390,0
4_5066900,fly-airplane_plane3_city2-2_city8-2,5066900,4,206,184,390,0
4_5536802,unload-airplane_package1_plane3_city2-2,5536802,4,247,282,529,0
4_7545233,unload-airplane_package3_plane3_city2-2,7545233,4,298,284,582,0
4_4548960,unload-airplane_package4_plane3_city2-2,4548960,4,248,284,532,0
4_1552687,unload-airplane_package5_plane3_city2-2,1552687,4,252,282,534,0
4_548937,load-airplane_package1_plane3_city2-2,548937,4,243,266,509,0
4_2557368,load-airplane_package3_plane3_city2-2,2557368,4,288,284,572,0
4_7562072,load-airplane_package4_plane3_city2-2,7562072,4,252,284,536,0
4_3507680,noop_at_truck9_city9-2,3507680,4,4,4,8,0
4_5107691,load-truck_package3_truck9_city9-2,5107691,4,114,131,245,0
4_2111418,load-truck_package4_truck9_city9-2,2111418,4,249,131,380,0
4_6461254,at_truck9_city9-1,6461254,4,3,4,7,0
4_1731339,noop_at_package5_city1-2,1731339,4,53,109,162,0
4_292641,load-airplane_package5_plane2_city1-2,292641,4,203,266,469,0
4_4500263,load-airplane_package5_plane3_city1-2,4500263,4,243,266,509,0
4_706908,load-airplane_package5_plane4_city1-2,706908,4,203,266,469,0
4_4934766,load-truck_package5_truck1_city1-2,4934766,4,60,113,173,0
4_962110,in_package5_plane1,962110,4,19,26,45,0
4_962111,in_package5_plane2,962111,4,18,26,44,0
4_962113,in_package5_plane4,962113,4,18,26,44,0
4_3868823,in_package5_truck1,3868823,4,8,18,26,0
4_2991081,noop_in-city_city3-1_city3,2991081,4,1,1,2,0
4_5371146,drive-truck_truck3_city3-1_city3-2_city3,5371146,4,14,14,28,0
4_2613681,drive-truck_truck3_city3-2_city3-1_city3,2613681,4,14,14,28,0
4_2147432,noop_at_plane3_city9-2,2147432,4,197,175,372,0
4_304927,fly-airplane_plane3_city9-2_city7-2,304927,4,206,184,390,0
4_42783,fly-airplane_plane3_city9-2_city3-2,42783,4,206,184,390,0
4_239391,fly-airplane_plane3_city9-2_city6-2,239391,4,206,184,390,0
4_7978224,fly-airplane_plane3_city9-2_city2-2,7978224,4,206,184,390,0
4_173855,fly-airplane_plane3_city9-2_city5-2,173855,4,206,184,390,0
4_1596325,fly-airplane_plane3_city9-2_city10-2,1596325,4,206,184,390,0
4_7912688,fly-airplane_plane3_city9-2_city1-2,7912688,4,206,184,390,0
4_370463,fly-airplane_plane3_city9-2_city8-2,370463,4,206,184,390,0
4_5995554,unload-airplane_package1_plane3_city9-2,5995554,4,253,282,535,0
4_3008,unload-airplane_package3_plane3_city9-2,3008,4,299,284,583,0
4_5007712,unload-airplane_package4_plane3_city9-2,5007712,4,249,284,533,0
4_2011439,unload-airplane_package5_plane3_city9-2,2011439,4,253,282,535,0
4_3016120,load-airplane_package3_plane3_city9-2,3016120,4,289,284,573,0
4_19847,load-airplane_package4_plane3_city9-2,19847,4,255,284,539,0
4_6690159,noop_at_truck6_city6-1,6690159,4,6,12,18,0
4_1298643,drive-truck_truck6_city6-1_city6-2_city6,1298643,4,12,13,25,0
4_1642758,at_truck6_city6-2,1642758,4,3,10,13,0
4_968341,noop_at_package1_city2-2,968341,4,53,109,162,0
4_134670,load-airplane_package1_plane1_city2-2,134670,4,203,266,469,0
4_4342292,load-airplane_package1_plane2_city2-2,4342292,4,203,266,469,0
4_5191062,load-truck_package1_truck2_city2-2,5191062,4,60,113,173,0
4_5646949,in_package1_plane4,5646949,4,18,26,44,0
4_5646947,in_package1_plane2,5646947,4,18,26,44,0
4_5646946,in_package1_plane1,5646946,4,19,26,45,0
4_552683,in_package1_truck2,552683,4,8,18,26,0
4_6092910,noop_at_plane4_city5-2,6092910,4,157,175,332,0
4_5179506,fly-airplane_plane4_city5-2_city7-2,5179506,4,166,184,350,0
4_4917362,fly-airplane_plane4_city5-2_city3-2,4917362,4,166,184,350,0
4_5113970,fly-airplane_plane4_city5-2_city6-2,5113970,4,166,184,350,0
4_4851826,fly-airplane_plane4_city5-2_city2-2,4851826,4,166,184,350,0
4_5310578,fly-airplane_plane4_city5-2_city9-2,5310578,4,166,184,350,0
4_1336137,fly-airplane_plane4_city5-2_city10-2,1336137,4,166,184,350,0
4_4786290,fly-airplane_plane4_city5-2_city1-2,4786290,4,166,184,350,0
4_5245042,fly-airplane_plane4_city5-2_city8-2,5245042,4,166,184,350,0
4_1940055,unload-airplane_package1_plane4_city5-2,1940055,4,207,266,473,0
4_3948486,unload-airplane_package3_plane4_city5-2,3948486,4,249,284,533,0
4_952213,unload-airplane_package4_plane4_city5-2,952213,4,253,284,537,0
4_5956917,unload-airplane_package5_plane4_city5-2,5956917,4,207,266,473,0
4_6961598,load-airplane_package3_plane4_city5-2,6961598,4,249,284,533,0
4_3965325,load-airplane_package4_plane4_city5-2,3965325,4,384,284,668,0
4_6690160,noop_at_truck6_city6-2,6690160,4,4,4,8,0
4_6542155,drive-truck_truck6_city6-2_city6-1_city6,6542155,4,12,11,23,0
4_289194,load-truck_package3_truck6_city6-2,289194,4,114,131,245,0
4_5293898,load-truck_package4_truck6_city6-2,5293898,4,249,131,380,0
4_1642757,at_truck6_city6-1,1642757,4,3,6,9,0
4_3035792,noop_location_city7-1,3035792,4,1,1,2,0
4_7942119,drive-truck_truck7_city7-1_city7-2_city7,7942119,4,14,14,28,0
4_5184654,drive-truck_truck7_city7-2_city7-1_city7,5184654,4,14,14,28,0
4_808230,unload-truck_package4_truck7_city7-1,808230,4,115,136,251,0
4_3035793,noop_location_city7-2,3035793,4,1,1,2,0
4_5450215,unload-airplane_package1_plane1_city7-2,5450215,4,209,266,475,0
4_1656860,unload-airplane_package1_plane2_city7-2,1656860,4,207,266,473,0
4_5864482,unload-airplane_package1_plane3_city7-2,5864482,4,252,282,534,0
4_2071127,unload-airplane_package1_plane4_city7-2,2071127,4,207,266,473,0
4_7458646,unload-airplane_package3_plane1_city7-2,7458646,4,255,284,539,0
4_3665291,unload-airplane_package3_plane2_city7-2,3665291,4,249,284,533,0
4_7872913,unload-airplane_package3_plane3_city7-2,7872913,4,298,284,582,0
4_4079558,unload-airplane_package3_plane4_city7-2,4079558,4,249,284,533,0
4_4462373,unload-airplane_package4_plane1_city7-2,4462373,4,255,284,539,0
4_669018,unload-airplane_package4_plane2_city7-2,669018,4,253,284,537,0
4_4876640,unload-airplane_package4_plane3_city7-2,4876640,4,249,284,533,0
4_1083285,unload-airplane_package4_plane4_city7-2,1083285,4,253,284,537,0
4_1466100,unload-airplane_package5_plane1_city7-2,1466100,4,209,266,475,0
4_5673722,unload-airplane_package5_plane2_city7-2,5673722,4,207,266,473,0
4_1880367,unload-airplane_package5_plane3_city7-2,1880367,4,252,282,534,0
4_6087989,unload-airplane_package5_plane4_city7-2,6087989,4,207,266,473,0
4_808231,unload-truck_package4_truck7_city7-2,808231,4,114,131,245,0
4_7475485,load-airplane_package4_plane1_city7-2,7475485,4,249,284,533,0
4_3682130,load-airplane_package4_plane2_city7-2,3682130,4,249,284,533,0
4_7889752,load-airplane_package4_plane3_city7-2,7889752,4,249,284,533,0
4_4096397,load-airplane_package4_plane4_city7-2,4096397,4,249,284,533,0
4_1566079,load-truck_package4_truck7_city7-2,1566079,4,114,131,245,0
4_6345090,noop_at_package4_city10-2,6345090,4,241,127,368,0
4_5035440,load-airplane_package4_plane1_city10-2,5035440,4,382,281,663,0
4_2054777,load-airplane_package4_plane2_city10-2,2054777,4,382,281,663,0
4_4094428,load-airplane_package4_plane4_city10-2,4094428,4,382,281,663,0
4_7866348,load-truck_package4_truck10_city10-2,7866348,4,250,133,383,0
4_1405485,noop_at_plane1_city4-2,1405485,4,157,175,332,0
4_5018863,noop_airplane_plane1,5018863,4,1,1,2,0
4_3860801,fly-airplane_plane1_city7-2_city3-2,3860801,4,166,184,350,0
4_4057409,fly-airplane_plane1_city7-2_city6-2,4057409,4,166,184,350,0
4_3795265,fly-airplane_plane1_city7-2_city2-2,3795265,4,166,184,350,0
4_4254017,fly-airplane_plane1_city7-2_city9-2,4254017,4,166,184,350,0
4_3991873,fly-airplane_plane1_city7-2_city5-2,3991873,4,166,184,350,0
4_2889739,fly-airplane_plane1_city7-2_city10-2,2889739,4,166,184,350,0
4_3729729,fly-airplane_plane1_city7-2_city1-2,3729729,4,166,184,350,0
4_4188481,fly-airplane_plane1_city7-2_city8-2,4188481,4,166,184,350,0
4_7949620,fly-airplane_plane1_city3-2_city7-2,7949620,4,166,184,350,0
4_7884084,fly-airplane_plane1_city3-2_city6-2,7884084,4,166,184,350,0
4_7621940,fly-airplane_plane1_city3-2_city2-2,7621940,4,166,184,350,0
4_79715,fly-airplane_plane1_city3-2_city9-2,79715,4,166,184,350,0
4_7818548,fly-airplane_plane1_city3-2_city5-2,7818548,4,166,184,350,0
4_6399345,fly-airplane_plane1_city3-2_city10-2,6399345,4,166,184,350,0
4_7556404,fly-airplane_plane1_city3-2_city1-2,7556404,4,166,184,350,0
4_14179,fly-airplane_plane1_city3-2_city8-2,14179,4,166,184,350,0
4_7079858,fly-airplane_plane1_city6-2_city7-2,7079858,4,166,184,350,0
4_6817714,fly-airplane_plane1_city6-2_city3-2,6817714,4,166,184,350,0
4_6752178,fly-airplane_plane1_city6-2_city2-2,6752178,4,166,184,350,0
4_7210930,fly-airplane_plane1_city6-2_city9-2,7210930,4,166,184,350,0
4_6948786,fly-airplane_plane1_city6-2_city5-2,6948786,4,166,184,350,0
4_7767629,fly-airplane_plane1_city6-2_city10-2,7767629,4,166,184,350,0
4_6686642,fly-airplane_plane1_city6-2_city1-2,6686642,4,166,184,350,0
4_7145394,fly-airplane_plane1_city6-2_city8-2,7145394,4,166,184,350,0
4_2905556,fly-airplane_plane1_city2-2_city7-2,2905556,4,166,184,350,0
4_2643412,fly-airplane_plane1_city2-2_city3-2,2643412,4,166,184,350,0
4_2840020,fly-airplane_plane1_city2-2_city6-2,2840020,4,166,184,350,0
4_3036628,fly-airplane_plane1_city2-2_city9-2,3036628,4,166,184,350,0
4_2774484,fly-airplane_plane1_city2-2_city5-2,2774484,4,166,184,350,0
4_3276258,fly-airplane_plane1_city2-2_city10-2,3276258,4,166,184,350,0
4_2512340,fly-airplane_plane1_city2-2_city1-2,2512340,4,166,184,350,0
4_2971092,fly-airplane_plane1_city2-2_city8-2,2971092,4,166,184,350,0
4_6210096,fly-airplane_plane1_city9-2_city7-2,6210096,4,166,184,350,0
4_5947952,fly-airplane_plane1_city9-2_city3-2,5947952,4,166,184,350,0
4_6144560,fly-airplane_plane1_city9-2_city6-2,6144560,4,166,184,350,0
4_5882416,fly-airplane_plane1_city9-2_city2-2,5882416,4,166,184,350,0
4_6079024,fly-airplane_plane1_city9-2_city5-2,6079024,4,166,184,350,0
4_1134936,fly-airplane_plane1_city9-2_city10-2,1134936,4,166,184,350,0
4_5816880,fly-airplane_plane1_city9-2_city1-2,5816880,4,166,184,350,0
4_6275632,fly-airplane_plane1_city9-2_city8-2,6275632,4,166,184,350,0
4_2035794,fly-airplane_plane1_city5-2_city7-2,2035794,4,166,184,350,0
4_1773650,fly-airplane_plane1_city5-2_city3-2,1773650,4,166,184,350,0
4_1970258,fly-airplane_plane1_city5-2_city6-2,1970258,4,166,184,350,0
4_1708114,fly-airplane_plane1_city5-2_city2-2,1708114,4,166,184,350,0
4_2166866,fly-airplane_plane1_city5-2_city9-2,2166866,4,166,184,350,0
4_4644542,fly-airplane_plane1_city5-2_city10-2,4644542,4,166,184,350,0
4_1642578,fly-airplane_plane1_city5-2_city1-2,1642578,4,166,184,350,0
4_2101330,fly-airplane_plane1_city5-2_city8-2,2101330,4,166,184,350,0
4_3916903,fly-airplane_plane1_city10-2_city7-2,3916903,4,166,183,349,0
4_3654759,fly-airplane_plane1_city10-2_city3-2,3654759,4,166,183,349,0
4_3851367,fly-airplane_plane1_city10-2_city6-2,3851367,4,166,183,349,0
4_3589223,fly-airplane_plane1_city10-2_city2-2,3589223,4,166,183,349,0
4_4047975,fly-airplane_plane1_city10-2_city9-2,4047975,4,166,183,349,0
4_3785831,fly-airplane_plane1_city10-2_city5-2,3785831,4,166,183,349,0
4_3523687,fly-airplane_plane1_city10-2_city1-2,3523687,4,166,183,349,0
4_3982439,fly-airplane_plane1_city10-2_city8-2,3982439,4,166,183,349,0
4_5188071,unload-airplane_package1_plane1_city3-2,5188071,4,209,266,475,0
4_5384679,unload-airplane_package1_plane1_city6-2,5384679,4,209,266,475,0
4_5122535,unload-airplane_package1_plane1_city2-2,5122535,4,209,266,475,0
4_5581287,unload-airplane_package1_plane1_city9-2,5581287,4,209,266,475,0
4_5319143,unload-airplane_package1_plane1_city5-2,5319143,4,209,266,475,0
4_6629825,unload-airplane_package1_plane1_city10-2,6629825,4,208,263,471,0
4_7196502,unload-airplane_package3_plane1_city3-2,7196502,4,255,284,539,0
4_7393110,unload-airplane_package3_plane1_city6-2,7393110,4,255,284,539,0
4_7130966,unload-airplane_package3_plane1_city2-2,7130966,4,254,284,538,0
4_7589718,unload-airplane_package3_plane1_city9-2,7589718,4,255,284,539,0
4_7327574,unload-airplane_package3_plane1_city5-2,7327574,4,255,284,539,0
4_724656,unload-airplane_package3_plane1_city10-2,724656,4,254,281,535,0
4_4200229,unload-airplane_package4_plane1_city3-2,4200229,4,255,284,539,0
4_4396837,unload-airplane_package4_plane1_city6-2,4396837,4,255,284,539,0
4_4134693,unload-airplane_package4_plane1_city2-2,4134693,4,254,284,538,0
4_4593445,unload-airplane_package4_plane1_city9-2,4593445,4,255,284,539,0
4_4331301,unload-airplane_package4_plane1_city5-2,4331301,4,255,284,539,0
4_1772560,unload-airplane_package4_plane1_city10-2,1772560,4,254,281,535,0
4_1203956,unload-airplane_package5_plane1_city3-2,1203956,4,209,266,475,0
4_1400564,unload-airplane_package5_plane1_city6-2,1400564,4,209,266,475,0
4_1138420,unload-airplane_package5_plane1_city2-2,1138420,4,208,266,474,0
4_1597172,unload-airplane_package5_plane1_city9-2,1597172,4,209,266,475,0
4_1335028,unload-airplane_package5_plane1_city5-2,1335028,4,209,266,475,0
4_2820464,unload-airplane_package5_plane1_city10-2,2820464,4,208,263,471,0
4_2939632,load-airplane_package2_plane1_city10-2,2939632,4,172,191,363,0
4_2208637,load-airplane_package3_plane1_city3-2,2208637,4,249,284,533,0
4_2405245,load-airplane_package3_plane1_city6-2,2405245,4,249,284,533,0
4_2143101,load-airplane_package3_plane1_city2-2,2143101,4,248,284,532,0
4_2601853,load-airplane_package3_plane1_city9-2,2601853,4,249,284,533,0
4_2339709,load-airplane_package3_plane1_city5-2,2339709,4,249,284,533,0
4_3987536,load-airplane_package3_plane1_city10-2,3987536,4,248,281,529,0
4_7409949,load-airplane_package4_plane1_city6-2,7409949,4,384,284,668,0
4_7147805,load-airplane_package4_plane1_city2-2,7147805,4,380,284,664,0
4_7606557,load-airplane_package4_plane1_city9-2,7606557,4,384,284,668,0
4_7344413,load-airplane_package4_plane1_city5-2,7344413,4,384,284,668,0
4_767485,noop_in-city_city3-2_city3,767485,4,1,1,2,0
4_1448144,noop_at_package3_city3-2,1448144,4,107,127,234,0
4_6416259,load-airplane_package3_plane2_city3-2,6416259,4,249,284,533,0
4_2622904,load-airplane_package3_plane3_city3-2,2622904,4,289,284,573,0
4_6830526,load-airplane_package3_plane4_city3-2,6830526,4,249,284,533,0
4_3471674,load-truck_package3_truck3_city3-2,3471674,4,114,131,245,0
4_7565904,at_package3_city7-2,7565904,4,23,8,31,0
4_4939725,noop_in_package5_plane1,4939725,4,86,109,195,0
4_7586955,at_package5_city1-2,7586955,4,15,20,35,0
4_1281200,noop_city_city10,1281200,4,1,1,2,0
4_5018864,noop_airplane_plane2,5018864,4,1,1,2,0
4_4908705,fly-airplane_plane2_city7-2_city3-2,4908705,4,166,184,350,0
4_5105313,fly-airplane_plane2_city7-2_city6-2,5105313,4,166,184,350,0
4_4843169,fly-airplane_plane2_city7-2_city2-2,4843169,4,166,184,350,0
4_5301921,fly-airplane_plane2_city7-2_city9-2,5301921,4,166,184,350,0
4_5039777,fly-airplane_plane2_city7-2_city5-2,5039777,4,166,184,350,0
4_7120922,fly-airplane_plane2_city7-2_city10-2,7120922,4,166,184,350,0
4_4777633,fly-airplane_plane2_city7-2_city1-2,4777633,4,166,184,350,0
4_5236385,fly-airplane_plane2_city7-2_city8-2,5236385,4,166,184,350,0
4_996547,fly-airplane_plane2_city3-2_city7-2,996547,4,166,184,350,0
4_931011,fly-airplane_plane2_city3-2_city6-2,931011,4,166,184,350,0
4_668867,fly-airplane_plane2_city3-2_city2-2,668867,4,166,184,350,0
4_1127619,fly-airplane_plane2_city3-2_city9-2,1127619,4,166,184,350,0
4_865475,fly-airplane_plane2_city3-2_city5-2,865475,4,166,184,350,0
4_2629551,fly-airplane_plane2_city3-2_city10-2,2629551,4,166,184,350,0
4_603331,fly-airplane_plane2_city3-2_city1-2,603331,4,166,184,350,0
4_1062083,fly-airplane_plane2_city3-2_city8-2,1062083,4,166,184,350,0
4_126785,fly-airplane_plane2_city6-2_city7-2,126785,4,166,184,350,0
4_7865618,fly-airplane_plane2_city6-2_city3-2,7865618,4,166,184,350,0
4_7800082,fly-airplane_plane2_city6-2_city2-2,7800082,4,166,184,350,0
4_257857,fly-airplane_plane2_city6-2_city9-2,257857,4,166,184,350,0
4_7996690,fly-airplane_plane2_city6-2_city5-2,7996690,4,166,184,350,0
4_3997835,fly-airplane_plane2_city6-2_city10-2,3997835,4,166,184,350,0
4_7734546,fly-airplane_plane2_city6-2_city1-2,7734546,4,166,184,350,0
4_192321,fly-airplane_plane2_city6-2_city8-2,192321,4,166,184,350,0
4_3953460,fly-airplane_plane2_city2-2_city7-2,3953460,4,166,184,350,0
4_3691316,fly-airplane_plane2_city2-2_city3-2,3691316,4,166,184,350,0
4_3887924,fly-airplane_plane2_city2-2_city6-2,3887924,4,166,184,350,0
4_4084532,fly-airplane_plane2_city2-2_city9-2,4084532,4,166,184,350,0
4_3822388,fly-airplane_plane2_city2-2_city5-2,3822388,4,166,184,350,0
4_7507441,fly-airplane_plane2_city2-2_city10-2,7507441,4,166,184,350,0
4_3560244,fly-airplane_plane2_city2-2_city1-2,3560244,4,166,184,350,0
4_4018996,fly-airplane_plane2_city2-2_city8-2,4018996,4,166,184,350,0
