"","com","dom","gn","gid","Y","count","sumPOE","minPOE","maxPOE","meanPOE","sdPOE","kurtPOE","skewPOE","sumPDE","minPDE","maxPDE","meanPDE","sdPDE","kurtPDE","skewPDE","sumPME","minPME","maxPME","meanPME","sdPME","kurtPME","skewPME","pn","cdkey","pkey","type","easyScore","hardScore"
"55","IPC1998","movie","strips-movie-x-3","5a9242289ec8e60cc5cde577","f",79,197.380136986301,1.25,2.73972602739726,2.49848274666204,0.405752724365363,-2.99412308353816,0.0438645106333394,1.25,0,1.25,0.0158227848101266,0.139743051682403,-2.99998880034064,6.66133275066152e-05,200,0,100,2.53164556962025,15.708447653153,139122741346.712,95645897.2555606,"3","IPC1998-movie","IPC1998-movie-strips-movie-x-3","Parallel",-0.000588894251919671,0.000163896904039081
"56","IPC1998","movie","strips-movie-x-3","5a9242289ec8e60cc5cde577","a",153,355.813953488372,2.32558139534884,2.32558139534884,2.32558139534884,1.11510079704939e-07,-3,-6.89652988551671e-35,4.65116279069767,0,2.32558139534884,0.0303997568019456,0.264145724228344,-2.99823403473197,0.00299053899554239,1088.88888888889,0,100,7.11692084241103,18.0826428438471,192059531993.768,157879506.551749,"3","IPC1998-movie","IPC1998-movie-strips-movie-x-3","Parallel",-0.000588894251919671,0.000163896904039081
"57","IPC1998","movie","strips-movie-x-30","5a923e0a9ec8e67889a5efe0","a",693,389.325842696627,0.561797752808989,0.561797752808989,0.561797752808986,4.14830771299453e-08,-3,1.9813588106612e-38,1.12359550561798,0,0.561797752808989,0.00162134993595668,0.0301370531890998,-2.99999999976558,1.39663821368884e-08,4088.88888888891,0,377.777777777778,5.90027256693927,32.537074398962,154907048106701,13292818411.2761,"30","IPC1998-movie","IPC1998-movie-strips-movie-x-30","Parallel",-0.000588894251919668,0.000164794668316888
"58","IPC1998","movie","strips-movie-x-30","5a923e0a9ec8e67889a5efe0","f",349,199.422740524781,0.285714285714286,0.583090379008746,0.571411863967855,0.0412791215357051,-2.99999999961198,1.04127723717369e-07,0.285714285714286,0,0.285714285714286,0.000818665575112567,0.0152720082735797,-2.99999999999897,2.37362828730403e-10,200,0,100,0.573065902578797,7.54838961164441,1818185021.02499,2450594.99020909,"30","IPC1998-movie","IPC1998-movie-strips-movie-x-30","Parallel",-0.000588894251919668,0.000164794668316888
"59","IPC1998","movie","strips-movie-x-4","5a92421d9ec8e60c26b64a81","f",89,197.684069611781,1.11111111111111,2.40963855421687,2.22116932148068,0.336572225160004,-2.99846002828934,0.0152025526541482,1.11111111111111,0,1.11111111111111,0.0124843945068664,0.117114001493719,-2.99999692073876,2.44794463127728e-05,200,0,100,2.24719101123596,14.8212426497449,99014937801.8855,71519272.3931673,"4","IPC1998-movie","IPC1998-movie-strips-movie-x-4","Parallel",-0.000641741250790506,0.000112195397055952
"60","IPC1998","movie","strips-movie-x-4","5a92421d9ec8e60c26b64a81","a",173,360.416666666666,2.08333333333333,2.08333333333333,2.08333333333333,1.57699067060029e-07,-3,-2.08996416373052e-35,4.16666666666667,0,2.08333333333333,0.0240847784200385,0.222702818026336,-2.99948864498798,0.00114126717218004,1200,0,100,6.93641618497109,18.5189516372787,256261004749.402,190653259.840643,"4","IPC1998-movie","IPC1998-movie-strips-movie-x-4","Parallel",-0.000641741250790506,0.000112195397055952
"61","IPC1998","movie","strips-movie-x-5","5a923d049ec8e674653cb9f1","a",193,364.150943396227,1.88679245283019,1.88679245283019,1.88679245283019,NA,NA,NA,3.77358490566038,0,1.88679245283019,0.019552253397204,0.191072639414332,-2.99983209332898,0.000480525727216949,1311.11111111111,0,100,6.79332181922855,19.0252943683995,359595647143.074,236303445.611797,"5","IPC1998-movie","IPC1998-movie-strips-movie-x-5","Parallel",-0.000627360898392494,8.85841278687184e-05
"62","IPC1998","movie","strips-movie-x-5","5a923d049ec8e674653cb9f1","f",99,197.924731182796,1,2.1505376344086,1.99923970891713,0.285019500041072,-2.99953319304916,0.00592471265711704,1,0,1,0.0101010101010101,0.0999948983496128,-2.99999903029382,9.99744943506148e-06,200,0,100,2.02020202020202,14.0690790678627,72947002025.2604,55122429.6463695,"5","IPC1998-movie","IPC1998-movie-strips-movie-x-5","Parallel",-0.000627360898392494,8.85841278687184e-05
"63","IPC1998","movie","strips-movie-x-6","5a92421d9ec8e60c19fb7263","f",109,198.120035304501,0.909090909090909,1.94174757281553,1.81761500279359,0.245393939590893,-2.99984093524417,0.00253639217431208,0.909090909090909,0,0.909090909090909,0.00834028356964137,0.0866747693529046,-2.9999996591503,4.44703746290693e-06,200,0,100,1.8348623853211,13.4208613195668,55278596469.4143,43541355.3588928,"6","IPC1998-movie","IPC1998-movie-strips-movie-x-6","Parallel",-0.0117417350341481,0.0399858409312156
"64","IPC1998","movie","strips-movie-x-6","5a92421d9ec8e60c19fb7263","a",213,367.241379310344,1.72413793103448,1.72413793103448,1.72413793103448,1.01064592348416e-07,-3,3.20896770868199e-35,3.44827586206897,0,1.72413793103448,0.0161890885543144,0.166283297589235,-2.99993891357503,0.000219187179823587,1422.22222222222,0,111.111111111111,6.67709963484611,19.5746784347449,515517585785.408,296316917.169191,"6","IPC1998-movie","IPC1998-movie-strips-movie-x-6","Parallel",-0.0117417350341481,0.0399858409312156
"65","IPC1998","movie","strips-movie-x-7","5a9242249ec8e60c7e1bdb12","a",233,369.841269841269,1.58730158730159,1.58730158730159,1.58730158730158,1.44472117943058e-07,-3,-8.03477260465292e-36,3.17460317460317,0,1.58730158730159,0.013624906328769,0.146428130391748,-2.99997579893582,0.000106851847842941,1533.33333333333,0,122.222222222222,6.58082975679542,20.1497348088072,741439412802.766,372586436.670409,"7","IPC1998-movie","IPC1998-movie-strips-movie-x-7","Parallel",-0.0289755477626215,0.0132893535349378
"66","IPC1998","movie","strips-movie-x-7","5a9242249ec8e60c7e1bdb12","f",119,198.281710914454,0.833333333333333,1.76991150442478,1.66623286482735,0.214162832155332,-2.99994033339356,0.0011726587087777,0.833333333333333,0,0.833333333333333,0.00700280112044818,0.0760698913949595,-2.99999986880427,2.12267123663089e-06,200,0,100,1.68067226890756,12.8546710426709,42882952026.8622,35099815.7370337,"7","IPC1998-movie","IPC1998-movie-strips-movie-x-7","Parallel",-0.0289755477626215,0.0132893535349378
"67","IPC1998","movie","strips-movie-x-8","5a9242279ec8e60cac1ca7e8","a",253,372.058823529414,1.47058823529412,1.47058823529412,1.47058823529412,NA,NA,NA,2.94117647058824,0,1.47058823529412,0.0116252034410602,0.130233413754988,-2.9999896966953,5.50938612250144e-05,1644.44444444444,0,133.333333333333,6.49978041282388,20.7390758948047,1058987491392.89,467278135.639253,"8","IPC1998-movie","IPC1998-movie-strips-movie-x-8","Parallel",-0.0658558277567029,0.0251798722116414
"68","IPC1998","movie","strips-movie-x-8","5a9242279ec8e60cac1ca7e8","f",129,198.417761100688,0.769230769230769,1.6260162601626,1.5381221790751,0.189032882683176,-2.99997574710675,0.000578072424720533,0.769230769230769,0,0.769230769230769,0.00596302921884317,0.0674639743529205,-2.99999994549883,1.0750192938113e-06,200,0,100,1.55038759689922,12.3545561631854,33931777936.5784,28782978.9487158,"8","IPC1998-movie","IPC1998-movie-strips-movie-x-8","Parallel",-0.0658558277567029,0.0251798722116414
"69","IPC1998","movie","strips-movie-x-9","5a92420e9ec8e60b6995a464","a",273,373.972602739727,1.36986301369863,1.36986301369863,1.36986301369863,NA,NA,NA,2.73972602739726,0,1.36986301369863,0.0100356264739826,0.116819175340688,-2.99999533491885,2.98021653813985e-05,1755.55555555555,0,144.444444444444,6.43060643060642,21.3351305942837,1494349716035.69,582763026.823841,"9","IPC1998-movie","IPC1998-movie-strips-movie-x-9","Parallel",-0.0170454600984982,0.0348983538541006
"70","IPC1998","movie","strips-movie-x-9","5a92420e9ec8e60b6995a464","f",139,198.533834586466,0.714285714285714,1.50375939849624,1.42830096824796,0.168457488563014,-2.99998944678069,0.000300866888305288,0.714285714285714,0,0.714285714285714,0.00513874614594039,0.0603665987896749,-2.99999997583887,5.7260548083586e-07,200,0,100,1.43884892086331,11.908593782192,27307474625.4176,23949828.3850713,"9","IPC1998-movie","IPC1998-movie-strips-movie-x-9","Parallel",-0.0170454600984982,0.0348983538541006
"71","IPC1998","mprime","strips-mprime-x-1","5a924e6d9ec8e63a8eb090fd","a",1345,2385.86156571423,0.934579439252336,2.94117647058824,1.77387477004776,0.469217746040153,-2.99422224151792,0.0762228805287737,1949.145703237,0,2.94117647058824,1.4491789615145,0.945146183768611,-1.81614419027646,1.63011823720812,53761.3328200484,0,79.3814432989691,39.9712511673222,21.3126619873042,109576094440.289,271912675.228135,"1","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-1","Parallel",-0.00780800790262763,0.00664538484012432
"72","IPC1998","mprime","strips-mprime-x-1","5a924e6d9ec8e63a8eb090fd","f",390,1843.39369131009,0.2,43.5233160621762,4.7266504905387,6.98417843352845,81721612.4701758,540800.712309023,283.902857576481,0,5.1792828685259,0.7279560450679,1.32028564458973,34.4631534057246,14.2022554620243,2375.9595959596,0,41.8181818181818,6.09220409220409,9.10892318046299,233836942.867046,1666496.87242011,"1","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-1","Parallel",-0.00780800790262763,0.00664538484012432
"73","IPC1998","mprime","strips-mprime-x-11","5a9284b69ec8e6053b9a82d7","f",817,2882.51352479552,0.16,49.44,3.52816832900309,5.60952569894832,21989288.2873645,162916.022893842,526.502646356269,0,15.04,0.644434083667405,1.23678915417207,174.47838227418,17.8466323474184,9118.1351981352,0,56.3636363636364,11.1605081984519,17.1506639544445,26627510275.3155,69458704.7513706,"11","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-11","Parallel",-0.0909653001759474,0.0270960229453218
"74","IPC1998","mprime","strips-mprime-x-11","5a9284b69ec8e6053b9a82d7","a",2534,2977.73259182865,0.588235294117647,2.29885057471264,1.17511152005866,0.364733827221153,-2.99913724255499,0.0155073312932817,2358.94786439783,0,2.29885057471264,0.930918652090698,0.672434122123487,-2.92906554195183,0.214705267651164,95727.6930019156,0,80.7073954983923,37.7773058413242,24.2930929566363,198537101582.935,586545775.93429,"11","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-11","Parallel",-0.0909653001759474,0.0270960229453218
"75","IPC1998","mprime","strips-mprime-x-12","5a925d009ec8e671fe97abf7","f",618,2212.08363948755,0.0859106529209622,30.5925030229746,3.57942336486659,4.8215246120782,3830541.96681059,56764.755599791,282.591881198118,0,4.85436893203883,0.457268416178185,0.824906401909609,-1.20998332885731,1.05643377100984,3642.83113245298,0,39.7058823529412,5.89454875801453,7.60215100093287,45862601.1038201,552596.865742703,"12","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-12","Parallel",0,0.0461715514430397
"76","IPC1998","mprime","strips-mprime-x-12","5a925d009ec8e671fe97abf7","a",2837,3076.57033410894,0.552486187845304,2.06185567010309,1.08444495386286,0.26739403157135,-2.99989316883052,0.00288135273133219,2659.08431235514,0,2.06185567010309,0.937287385391309,0.514132819041002,-2.98646719778046,0.0480448573786758,89381.1172172259,0,78.7878787878788,31.5055048351166,16.0247602451542,12985068113.9511,62988445.9913605,"12","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-12","Parallel",0,0.0461715514430397
"77","IPC1998","mprime","strips-mprime-x-16","5a925d149ec8e6725bf52641","a",4530,2723.97480515836,0.280898876404494,1.41843971631206,0.601318941536062,0.187889683765978,-2.99999094651817,0.000325082939844921,2332.9366357921,0,1.41843971631206,0.514997049843731,0.30579866495615,-2.99977070811866,0.00240117952754729,93934.1613517127,0,60.3789836347976,20.7360179584355,11.5949207686896,938349736.760988,9277043.41816628,"16","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-16","Parallel",0,0.0878373457042846
"78","IPC1998","mprime","strips-mprime-x-16","5a925d149ec8e6725bf52641","f",991,1719.47242459438,0,31.3286713286713,1.73508821856143,3.31941063256559,484225.384535388,7874.61338177052,259.755857367151,0,2.65734265734266,0.262114891389658,0.464807934570673,-2.98363168871295,0.033298616499509,4914.43945765477,0,32.520325203252,4.95907109753256,6.28547259939713,12336175.6528262,191830.960541628,"16","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-16","Parallel",0,0.0878373457042846
"79","IPC1998","mprime","strips-mprime-x-2","5a925cc99ec8e6712e2ecb4c","a",4477,2579.56112534591,0.279329608938547,1.50375939849624,0.576180729360266,0.173717674909122,-2.99999326289113,0.000217090529382877,2189.3172200105,0,1.50375939849624,0.489014344429417,0.289100883283885,-2.9998360766339,0.00173245360550417,118961.446278252,0,58.7021916630855,26.5716877994756,12.8952502539752,2578538077.15806,17250867.5856415,"2","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-2","Parallel",-0.00751281344933099,0.00882529802801838
"80","IPC1998","mprime","strips-mprime-x-2","5a925cc99ec8e6712e2ecb4c","f",989,2489.0326935889,0.0417710944026733,30.2422723475355,2.51671657592407,3.99180150102825,1028408.50029786,18634.7255996806,206.566506353717,0,3.80116959064327,0.208864010468875,0.433504012060792,-2.97502816707418,0.0298725993835721,6264.15285040352,0,27.3584905660377,6.33382492457383,7.46785671140831,24121857.0149657,450851.979661451,"2","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-2","Parallel",-0.00751281344933099,0.00882529802801838
"81","IPC1998","mprime","strips-mprime-x-25","5a926cf59ec8e630fafd2aa9","f",230,1293.96854022424,0.641025641025641,26.2820512820513,5.62595017488801,5.22977565095342,3793369.08275481,85476.0513091884,139.535372258264,0,6.41025641025641,0.606675531557669,1.37912363903451,101.3026375939,22.4740913184149,1182.11143695015,0,40.9090909090909,5.13961494326151,9.64537179809093,439462835.752632,2439425.96667156,"25","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-25","NoParallel",-1,0
"82","IPC1998","mprime","strips-mprime-x-25","5a926cf59ec8e630fafd2aa9","a",415,885.358790056904,1.33333333333333,3.77358490566038,2.13339467483591,0.696396764766939,-2.91506713602993,0.730965534081479,531.125627609536,0,3.77358490566038,1.27982078942057,1.43611525226912,17.4477746384067,17.9092257237904,11450.8551810237,0,84.4444444444444,27.5924221229487,24.3170640326742,194471213997.027,487997678.119227,"25","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-25","NoParallel",-1,0
"83","IPC1998","mprime","strips-mprime-x-26","5a9242299ec8e60cdc1b2715","f",840,2278.91618149712,0.0706713780918728,33.6088154269972,2.71299545416324,4.38244856266858,3117577.0046689,38004.755540374,306.292765437079,0,3.53982300884956,0.364634244567951,0.66628305126347,-2.71666366605562,0.282547125349371,3671.63363825069,0,28.1481481481481,4.37099242648892,5.73841824343749,4036870.33653653,96684.267146615,"26","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-26","Parallel",-1.26441373527534e-05,0.00599600546961641
"84","IPC1998","mprime","strips-mprime-x-26","5a9242299ec8e60cdc1b2715","a",3677,2905.66475617306,0.392156862745098,1.51515151515152,0.790227020988049,0.213920819446038,-2.99998226358801,0.000722826562633146,2490.48901865397,0,1.51515151515152,0.677315479644812,0.390107417148025,-2.99860729396341,0.00928885311749745,79429.7803768042,0,49.4773519163763,21.6017896047877,10.6466894463092,483568489.649991,5184356.44775788,"26","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-26","Parallel",-1.26441373527534e-05,0.00599600546961641
"85","IPC1998","mprime","strips-mprime-x-27","5a925ced9ec8e671b6de4bf6","a",3198,3313.54551991193,0.50251256281407,1.8018018018018,1.03613055657033,0.232560671965099,-2.99996273664074,0.00137217908210254,2989.78433102852,0,1.8018018018018,0.934891910890719,0.431678228396773,-2.99533585510983,0.0192384623954142,108465.998778999,0,61.5238095238095,33.9168226325825,14.4796122576957,6700405749.95377,32762326.9391001,"27","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-27","Parallel",-6.32206867636665e-05,0
"86","IPC1998","mprime","strips-mprime-x-27","5a925ced9ec8e671b6de4bf6","f",511,1728.6369940483,0.0609384521633151,21.4780600461894,3.38285126036849,4.28919617434008,916009.928846349,23838.0285227253,186.175664090795,0,3.49301397205589,0.364335937555372,0.822062581145141,-1.53677351190411,0.989439555651434,2306.2333745857,0,27.1028037383178,4.51317685828904,6.60692020258712,15514664.6877653,236361.726036051,"27","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-27","Parallel",-6.32206867636665e-05,0
"87","IPC1998","mprime","strips-mprime-x-28","5a926cf69ec8e631053622ba","f",680,2425.69700780512,0,33.4637964774951,3.56720148206635,5.30575281165245,7291962.40263542,92071.1016756716,540.808872508916,0,9.43134535367545,0.795307165454289,1.36252571672978,76.8930675384561,19.3554477836346,6605.03795743811,0,56.25,9.71329111387958,14.3808023164743,7367552060.98999,25323145.1351489,"28","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-28","Parallel",-0.040373521898286,0.0100083089117607
"88","IPC1998","mprime","strips-mprime-x-28","5a926cf69ec8e631053622ba","a",2709,3952.42964558387,0.740740740740741,2.77777777777778,1.45899950003096,0.396800488542673,-2.99791762577452,0.0286139217355885,3329.31571348661,0,2.77777777777778,1.22898328294079,0.744277970034635,-2.78492912774365,0.424919020181091,116218.340068715,0,85.8585858585859,42.9008268987505,21.4410722121889,135047830664.113,332411025.699529,"28","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-28","Parallel",-0.040373521898286,0.0100083089117607
"89","IPC1998","mprime","strips-mprime-x-29","5a926a139ec8e626c906b747","f",512,1653.41393106099,0.0772200772200772,26.8725868725869,3.2293240841035,4.94324381605084,4786963.30311719,65371.5848630823,178.073613367731,0,3.26797385620915,0.34780002610885,0.765669568120866,-2.21293812319326,0.632418648633196,2749.65250965251,0,33.3333333333333,5.37041505791506,8.43437559893765,105079413.455307,1018332.12006326,"29","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-29","Parallel",0,0.0381290148447235
"90","IPC1998","mprime","strips-mprime-x-29","5a926a139ec8e626c906b747","a",2530,2537.18903777729,0.490196078431373,1.8018018018018,1.00284151690802,0.251135558595227,-2.99993823353586,0.00200028287244418,2214.64153228861,0,1.8018018018018,0.875352384303796,0.466749714772331,-2.99342044092634,0.0282008556246797,78157.4969008007,0,71.1038961038961,30.8922912651386,14.7392740262905,6842958351.04744,35808914.9800282,"29","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-29","Parallel",0,0.0381290148447235
"91","IPC1998","mprime","strips-mprime-x-3","5a9251119ec8e6448a794395","f",537,1562.99039520024,0.16366612111293,22.7495908346972,2.91059663910659,3.62698094225762,375367.338625222,10442.9053341157,152.572861963799,0,3.11111111111111,0.284120785779887,0.582635295648273,-2.88855513554183,0.131259273382028,2455.87996022779,0,30.6306306306306,4.57333325926962,6.88627433748274,20648173.3344554,296287.668928337,"3","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-3","NoParallel",0,0
"92","IPC1998","mprime","strips-mprime-x-3","5a9251119ec8e6448a794395","a",1341,1177.84341686127,0.465116279069767,1.68067226890756,0.87833215276754,0.277894439043915,-2.99990125656472,0.00303322567986419,854.193601832788,0,1.68067226890756,0.636982551702302,0.538727620014037,-2.99005127700964,0.053480814054787,28127.5448479191,0,62.6373626373626,20.9750520864423,14.5289941685993,3999839430.48129,26313171.6028859,"3","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-3","NoParallel",0,0
"93","IPC1998","mprime","strips-mprime-x-4","5a92510b9ec8e6446b3818d3","a",1503,1762.45371815738,0.609756097560976,2.29885057471264,1.17262389764297,0.408578259998707,-2.99802867083947,0.0289359191755998,1133.95088250759,0,2.29885057471264,0.754458338328404,0.777884214351423,-2.82035444352501,0.474879686872386,56396.7441421026,0,89.3890675241157,37.5227838603477,31.8133503953863,1308946794529.41,2417867678.88528,"4","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-4","Parallel",-0.00535929064814884,0.0036430874196299
"94","IPC1998","mprime","strips-mprime-x-4","5a92510b9ec8e6446b3818d3","f",749,2343.92862580559,0.2710027100271,45.2574525745258,3.12941071536127,4.81529311997328,7732869.59978119,69742.8835322314,388.47768184144,0,9.75609756097561,0.518661791510601,1.1113163420875,30.4041237895506,7.33226713811168,8753.14781992202,0,76.8292682926829,11.6864456874793,20.6113948152051,130814555811.69,210132664.407793,"4","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-4","Parallel",-0.00535929064814884,0.0036430874196299
"95","IPC1998","mprime","strips-mprime-x-8","5a925cb99ec8e670edc6bcb4","f",1066,2084.80753060531,0.078064012490242,33.0134357005758,1.95572939081174,3.10810708087692,308665.308250715,5534.2853341054,241.502920411216,0,2.65417642466823,0.226550581999264,0.434859904439213,-2.98829745127394,0.0234546840296116,4792.99583911235,0,35.4368932038835,4.49624375151252,6.50876624379624,17032366.143942,227537.631523217,"8","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-8","Parallel",-0.0224096173465124,0.0280888374869944
"96","IPC1998","mprime","strips-mprime-x-8","5a925cb99ec8e670edc6bcb4","a",3125,1763.35652311982,0.28169014084507,1.22699386503067,0.564274087398343,0.182296211911526,-2.99999496828163,0.000248402894101326,1353.421150374,0,1.22699386503067,0.433094768119681,0.330742762488762,-2.99973661621711,0.00311472133185637,57056.6897722231,0,54.7464239271782,18.2581407271114,12.70889673826,1634385500.26042,13123890.923721,"8","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-8","Parallel",-0.0224096173465124,0.0280888374869944
"97","IPC1998","mprime","strips-mprime-x-9","5a9251029ec8e6443fc14b39","f",734,2243.00215944158,0.106496272630458,42.7050053248136,3.0558612526452,4.31103127751321,2769142.00996049,33400.5811045658,211.226767441433,0,4.15335463258786,0.287774887522388,0.571167006157456,-2.78069937442806,0.158968914667929,5574.54405625138,0,34.1463414634146,7.5947466706422,9.05584406544959,111539830.834434,1416551.71152104,"9","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-9","Parallel",-0.00342292664366073,0.0376812140525734
"98","IPC1998","mprime","strips-mprime-x-9","5a9251029ec8e6443fc14b39","a",2099,1643.88683368618,0.398406374501992,1.8348623853211,0.783176195181599,0.258781772381514,-2.99989316429946,0.00207298462822698,1243.25481918737,0,1.8348623853211,0.592308155877737,0.46351254908912,-2.99568810476945,0.0240429306646072,56700.7260069084,0,63.915547024952,27.0132091505042,16.664888354872,14107881871.8585,68250333.9748026,"9","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-9","Parallel",-0.00342292664366073,0.0376812140525734
"99","IPC1998","mystery","strips-mysty-x-1","5a92855e9ec8e609f166da4a","f",323,1192.61533933104,0.793650793650794,39.6825396825397,3.69230755210847,3.80840424524288,1627426.3114888,20249.6306346469,111.82493942358,0,6.34920634920635,0.346207242797461,0.87193863856039,1.38165860795675,1.64142501367512,3250.46026770165,0,79.3103448275862,10.0633444820484,20.5176002458239,162064680461.244,215026349.902298,"1","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-1","NoParallel",0,0
"100","IPC1998","mystery","strips-mysty-x-1","5a92855e9ec8e609f166da4a","a",431,739.075867635189,1.19047619047619,3.38983050847458,1.71479319636935,0.555446098866412,-2.9722363314786,0.21407959537144,281.323892679825,0,3.38983050847458,0.652723648909107,1.13698193447452,4.10533466107664,5.08252901935097,12628.4782473547,0,87.9518072289157,29.3004135669484,35.6998135884538,3754423211233.27,4519454284.18776,"1","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-1","NoParallel",0,0
"101","IPC1998","mystery","strips-mysty-x-11","5a9288989ec8e615baedcfb0","f",699,2448.86566716955,0.264550264550265,63.2275132275132,3.50338435932696,5.68616009609826,51078125.07836,227972.864424333,305.210678452577,0,19.3121693121693,0.436639024967921,1.41352828573789,1220.03273100001,64.0327215288825,11602.1303473309,0,81.3953488372093,16.5981836156379,26.4391502511329,677470604803.559,851225606.452787,"11","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-11","NoParallel",0,0
"102","IPC1998","mystery","strips-mysty-x-11","5a9288989ec8e615baedcfb0","a",1361,1645.46081857403,0.675675675675676,2.5974025974026,1.20900868374286,0.393145460622554,-2.99827103473188,0.0243837760666838,1014.82108683698,0,2.5974025974026,0.745643708182937,0.786351211238377,-2.80131584427458,0.503256524881963,72107.6172126814,0,94.1358024691358,52.9813498991046,40.3987770957807,9106928426632.64,9469461235.76776,"11","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-11","NoParallel",0,0
"103","IPC1998","mystery","strips-mysty-x-13","5a92863f9ec8e60d17d5e78f","f",4216,4139.3244652837,0.0153256704980843,34.3754789272031,0.981813203340537,2.67348162771015,166012.61846595,2851.65263526743,506.619794328357,0,8.59770114942529,0.120165985372001,0.427035587667913,-2.82675676637249,0.0699140163403511,39512.4982233431,0,53.8799414348463,9.37203468295615,11.2185717512357,880008193.900824,5654009.07696778,"13","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-13","Parallel",0,0.00158408456163766
"104","IPC1998","mystery","strips-mysty-x-13","5a92863f9ec8e60d17d5e78f","a",19736,4393.15830365723,0.102459016393443,0.743494423791822,0.222596184822519,0.0765338420241232,-2.9999999857789,1.5758052911152e-06,3726.72592771446,0,0.743494423791822,0.188828837034579,0.114551836615086,-2.99999985729691,7.55164001974244e-06,673981.712905681,0,76.8495297805643,34.1498638480787,20.5050897702955,60185866032.0093,239056946.218052,"13","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-13","Parallel",0,0.00158408456163766
"105","IPC1998","mystery","strips-mysty-x-17","5a9288629ec8e614bf3f0818","f",1037,1719.47043419642,0.0571755288736421,16.295025728988,1.65811999440349,2.2653739218347,10254.8983168115,636.337942510907,116.188026503788,0,1.71526586620926,0.112042455644926,0.223835328838066,-2.99993199734321,0.000438778323218225,3717.93872677932,0,15.9010600706714,3.58528324665315,4.46034916518194,369234.220750099,19555.8300273838,"17","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-17","NoParallel",0,0
"106","IPC1998","mystery","strips-mysty-x-17","5a9288629ec8e614bf3f0818","a",3097,1206.07870433224,0.185873605947955,0.956937799043062,0.389434518673632,0.137202882388563,-2.99999929549937,4.51303465462776e-05,911.04596902203,0,0.956937799043062,0.294170477566041,0.230713693038321,-2.99998131088965,0.000388975397956339,47383.8255941944,0,47.442143727162,15.2999113962526,9.67985916038572,207435074.594189,2674591.24487388,"17","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-17","NoParallel",0,0
"107","IPC1998","mystery","strips-mysty-x-19","5a9288a29ec8e615fc5bb5ae","a",5100,2358.31881536665,0.228310502283105,1.12359550561798,0.462415453993461,0.141142648633281,-2.99999904553607,5.83280948229033e-05,1862.62674646744,0,1.12359550561798,0.365220930679891,0.255916081957098,-2.99995801654405,0.000709174087475355,137248.568536664,0,70.695102685624,26.9114840267969,17.7206407169902,21216234661.0128,97511894.2244921,"19","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-19","Parallel",-0.110885936663453,0.0584302095948429
"108","IPC1998","mystery","strips-mysty-x-19","5a9288a29ec8e615fc5bb5ae","f",1532,2736.94490429446,0.0470145745181006,27.1274094969441,1.78651756154991,2.85622968574079,111115.050424323,2942.81427953375,279.918900368414,0,4.32534085566526,0.182714686924552,0.356326651115259,-2.99315704438571,0.00965038768459491,10706.2835497836,0,45,6.98843573745663,9.57664607492809,335083252.328447,2323115.5327235,"19","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-19","Parallel",-0.110885936663453,0.0584302095948429
