id,name,hash,time,ind,otd,ad,bc
3_4157067,overcome_anxiety_love_marzipan_earth_uranus,4157067,3,124,306,430,0
3_773917,overcome_anxiety_excitement_marzipan_earth_uranus,773917,3,109,267,376,0
3_386984,overcome_anxiety_lubricity_marzipan_earth_uranus,386984,3,138,303,441,0
3_1197398,overcome_laceration-8_love_haroset_earth_uranus,1197398,3,162,341,503,0
3_792025,overcome_laceration-8_lubricity_haroset_earth_uranus,792025,3,111,281,392,0
3_7092061,overcome_loneliness-3_lubricity_ham_earth_uranus,7092061,3,135,332,467,0
3_3900703,overcome_abrasion_lubricity_yogurt_earth_uranus,3900703,3,127,292,419,0
3_2767387,overcome_angina_love_onion_earth_uranus,2767387,3,169,355,524,0
3_4923450,overcome_angina_lubricity_onion_earth_uranus,4923450,3,113,280,393,0
3_4431939,overcome_depression_love_endive_earth_uranus,4431939,3,158,352,510,0
3_7956354,overcome_hangover_love_papaya_earth_uranus,7956354,3,126,317,443,0
3_3572660,overcome_hangover_excitement_papaya_earth_uranus,3572660,3,82,225,307,0
3_1221816,overcome_anger_love_marzipan_earth_uranus,1221816,3,124,306,430,0
3_166809,overcome_anger_excitement_marzipan_earth_uranus,166809,3,109,267,376,0
3_2509872,overcome_anger_lubricity_marzipan_earth_uranus,2509872,3,138,303,441,0
3_735774,overcome_prostatitis_love_wurst_earth_uranus,735774,3,130,314,444,0
3_790639,overcome_prostatitis_excitement_wurst_earth_uranus,790639,3,92,222,314,0
3_5230030,overcome_prostatitis_entertainment_wurst_earth_uranus,5230030,3,24,35,59,0
3_4911427,overcome_jealousy_love_rice_earth_uranus,4911427,3,110,298,408,0
3_2807634,overcome_jealousy_excitement_rice_earth_uranus,2807634,3,93,249,342,0
3_4290586,overcome_dread_love_papaya_earth_uranus,4290586,3,126,317,443,0
3_3292190,overcome_dread_excitement_papaya_earth_uranus,3292190,3,82,225,307,0
3_5532813,overcome_laceration_excitement_cherry_earth_uranus,5532813,3,113,293,406,0
3_160254,overcome_loneliness_lubricity_potato_earth_uranus,160254,3,117,302,419,0
3_5089849,overcome_grief_love_endive_earth_uranus,5089849,3,158,352,510,0
3_5636604,noop_eats_mutton_ham,5636604,3,1,1,2,0
3_6601673,feast_satiety_mutton_ham_bavaria_guanabara,6601673,3,156,299,455,0
3_7604645,feast_satiety_mutton_ham_goias_bavaria,7604645,3,226,299,525,0
3_2901246,feast_love_mutton_ham_bavaria_guanabara,2901246,3,162,352,514,0
3_1463910,feast_love_mutton_ham_goias_bavaria,1463910,3,232,352,584,0
3_922840,feast_rest_mutton_ham_bavaria_guanabara,922840,3,104,279,383,0
3_5861162,noop_orbits_saturn_earth,5861162,3,1,1,2,0
3_4634731,succumb_laceration_achievement_cherry_saturn_earth,4634731,3,89,273,362,0
3_206823,succumb_dread_excitement_papaya_saturn_earth,206823,3,82,224,306,0
3_2157931,succumb_grief_achievement_cherry_saturn_earth,2157931,3,84,229,313,0
3_102786,succumb_grief_achievement_wurst_saturn_earth,102786,3,84,229,313,0
3_6901344,succumb_grief_achievement_endive_saturn_earth,6901344,3,79,222,301,0
3_1472360,succumb_depression_achievement_cherry_saturn_earth,1472360,3,84,229,313,0
3_4694419,succumb_depression_achievement_wurst_saturn_earth,4694419,3,84,229,313,0
3_6215773,succumb_depression_achievement_endive_saturn_earth,6215773,3,79,222,301,0
3_242885,succumb_prostatitis_achievement_wurst_saturn_earth,242885,3,88,238,326,0
3_99659,succumb_hangover_excitement_papaya_saturn_earth,99659,3,82,224,306,0
3_4654543,overcome_sciatica_intoxication_wonderbread_saturn_earth,4654543,3,87,189,276,0
3_4695684,overcome_jealousy-2_intoxication_wonderbread_saturn_earth,4695684,3,87,189,276,0
3_7507367,overcome_anxiety_love_marzipan_saturn_earth,7507367,3,122,313,435,0
3_4906264,overcome_anxiety_achievement_marzipan_saturn_earth,4906264,3,107,268,375,0
3_272773,overcome_angina_lubricity_onion_saturn_earth,272773,3,112,288,400,0
3_6252085,overcome_depression_achievement_endive_saturn_earth,6252085,3,79,223,302,0
3_3305677,overcome_hangover_love_papaya_saturn_earth,3305677,3,124,321,445,0
3_6922960,overcome_hangover_excitement_papaya_saturn_earth,6922960,3,81,224,305,0
3_4572116,overcome_anger_love_marzipan_saturn_earth,4572116,3,122,313,435,0
3_1505179,overcome_anger_achievement_marzipan_saturn_earth,1505179,3,107,268,375,0
3_279197,overcome_prostatitis_achievement_wurst_saturn_earth,279197,3,90,222,312,0
3_4140939,overcome_prostatitis_excitement_wurst_saturn_earth,4140939,3,90,236,326,0
3_260750,overcome_jealousy_love_rice_saturn_earth,260750,3,115,293,408,0
3_1017291,overcome_jealousy_achievement_rice_saturn_earth,1017291,3,111,292,403,0
3_6157934,overcome_jealousy_excitement_rice_saturn_earth,6157934,3,91,267,358,0
3_7640886,overcome_dread_love_papaya_saturn_earth,7640886,3,124,321,445,0
3_6642490,overcome_dread_excitement_papaya_saturn_earth,6642490,3,81,224,305,0
3_4671043,overcome_laceration_achievement_cherry_saturn_earth,4671043,3,91,255,346,0
3_3025569,overcome_loneliness_intoxication_potato_saturn_earth,3025569,3,94,218,312,0
3_3510554,overcome_loneliness_lubricity_potato_saturn_earth,3510554,3,116,307,423,0
3_6230834,overcome_grief_achievement_endive_saturn_earth,6230834,3,79,223,302,0
3_3904904,noop_locale_yogurt_bosnia,3904904,3,16,27,43,0
3_5254895,feast_satisfaction_yogurt_wonderbread_guanabara_bosnia,5254895,3,102,192,294,0
3_2996889,feast_satisfaction_yogurt_potato_guanabara_bosnia,2996889,3,102,192,294,0
3_505873,feast_lubricity_yogurt_wonderbread_guanabara_bosnia,505873,3,131,296,427,0
3_5305331,feast_lubricity_yogurt_potato_guanabara_bosnia,5305331,3,131,296,427,0
3_7233468,feast_rest_yogurt_wonderbread_guanabara_bosnia,7233468,3,127,297,424,0
3_3965200,feast_rest_yogurt_potato_guanabara_bosnia,3965200,3,127,297,424,0
3_4313776,feast_intoxication_yogurt_wonderbread_guanabara_bosnia,4313776,3,94,195,289,0
3_5465373,feast_intoxication_yogurt_potato_guanabara_bosnia,5465373,3,94,195,289,0
3_4913604,noop_province_surrey,4913604,3,1,1,2,0
3_7551117,noop_craves_rest_shrimp,7551117,3,127,280,407,0
3_4666379,feast_rest_shrimp_onion_bosnia_alsace,4666379,3,217,608,825,0
3_5976931,feast_rest_shrimp_onion_guanabara_bosnia,5976931,3,161,353,514,0
3_1762048,feast_rest_shrimp_onion_bavaria_guanabara,1762048,3,219,353,572,0
3_1904476,feast_rest_shrimp_turkey_bosnia_alsace,1904476,3,217,608,825,0
3_4995154,feast_rest_shrimp_turkey_guanabara_bosnia,4995154,3,161,353,514,0
3_6458400,feast_rest_shrimp_turkey_bavaria_guanabara,6458400,3,219,353,572,0
3_6656688,feast_rest_shrimp_potato_bosnia_alsace,6656688,3,217,608,825,0
3_4495508,feast_rest_shrimp_potato_guanabara_bosnia,4495508,3,161,353,514,0
3_6564656,feast_rest_shrimp_potato_bavaria_guanabara,6564656,3,219,353,572,0
3_7131947,locale_onion_alsace,7131947,3,19,40,59,0
3_1149340,craves_rest_wonderbread,1149340,3,23,41,64,0
3_2914055,harmony_rest_mercury,2914055,3,27,43,70,0
3_5863500,fears_jealousy-2_rest,5863500,3,18,26,44,0
3_5543869,noop_craves_excitement_cherry,5543869,3,89,215,304,0
3_3479644,feast_excitement_cherry_marzipan_bavaria_guanabara,3479644,3,131,294,425,0
3_3099929,feast_excitement_cherry_marzipan_bosnia_alsace,3099929,3,220,588,808,0
3_1108045,feast_excitement_cherry_marzipan_guanabara_bosnia,1108045,3,126,294,420,0
3_3000235,feast_excitement_cherry_endive_bavaria_guanabara,3000235,3,131,294,425,0
3_2960861,feast_excitement_cherry_endive_bosnia_alsace,2960861,3,220,588,808,0
3_137304,feast_excitement_cherry_endive_guanabara_bosnia,137304,3,126,294,420,0
3_4704340,feast_excitement_cherry_rice_bavaria_guanabara,4704340,3,131,294,425,0
3_2566589,feast_excitement_cherry_rice_bosnia_alsace,2566589,3,220,588,808,0
3_5363348,feast_excitement_cherry_rice_guanabara_bosnia,5363348,3,126,294,420,0
3_3206743,fears_hangover_excitement,3206743,3,15,21,36,0
3_2407942,craves_excitement_papaya,2407942,3,15,41,56,0
3_2490887,craves_excitement_rice,2490887,3,24,42,66,0
3_2366283,harmony_excitement_earth,2366283,3,25,45,70,0
3_92031,craves_excitement_wurst,92031,3,10,33,43,0
3_2441720,harmony_excitement_saturn,2441720,3,17,31,48,0
3_7477118,locale_papaya_alsace,7477118,3,15,27,42,0
3_4037416,fears_prostatitis_excitement,4037416,3,17,27,44,0
3_942615,craves_satiety_papaya,942615,3,29,40,69,0
3_4020164,fears_dread_excitement,4020164,3,15,20,35,0
3_1628909,fears_jealousy_excitement,1628909,3,16,29,45,0
3_7539959,craves_excitement_marzipan,7539959,3,29,46,75,0
3_7254354,noop_craves_satiety_mutton,7254354,3,146,264,410,0
3_2776295,feast_satiety_mutton_marzipan_bavaria_guanabara,2776295,3,156,299,455,0
3_3502772,feast_satiety_mutton_marzipan_goias_bavaria,3502772,3,226,299,525,0
3_3477698,fears_grief_satiety,3477698,3,20,34,54,0
3_2909346,fears_anger_satiety,2909346,3,20,35,55,0
3_116045,harmony_satiety_mercury,116045,3,28,44,72,0
3_4495945,craves_satiety_onion,4495945,3,29,42,71,0
3_3595641,craves_satiety_marzipan,3595641,3,34,45,79,0
3_6055786,craves_satiety_wurst,6055786,3,22,32,54,0
3_3950433,locale_endive_guanabara,3950433,3,30,11,41,0
3_1272578,locale_cherry_alsace,1272578,3,31,60,91,0
3_4866225,craves_satiety_cherry,4866225,3,29,42,71,0
3_2164069,fears_depression_satiety,2164069,3,20,33,53,0
3_2484468,fears_laceration_satiety,2484468,3,21,29,50,0
3_4891966,craves_satiety_endive,4891966,3,20,37,57,0
3_2459414,locale_marzipan_surrey,2459414,3,37,66,103,0
3_3605459,fears_jealousy_satiety,3605459,3,21,33,54,0
3_7685259,fears_anxiety_satiety,7685259,3,20,33,53,0
3_2412853,craves_satiety_haroset,2412853,3,25,28,53,0
3_2670452,craves_satiety_rice,2670452,3,31,31,62,0
3_1413190,noop_fears_anxiety_love,1413190,3,104,214,318,0
3_2928243,harmony_love_uranus,2928243,3,28,50,78,0
3_4484680,fears_jealousy_love,4484680,3,22,30,52,0
3_7323719,craves_anxiety_marzipan,7323719,3,11,18,29,0
3_3246453,fears_laceration_love,3246453,3,22,36,58,0
3_6350300,craves_love_cherry,6350300,3,31,11,42,0
3_6462913,noop_eats_marzipan_onion,6462913,3,1,1,2,0
3_7899276,feast_excitement_marzipan_onion_alsace_surrey,7899276,3,184,566,750,0
3_4944154,feast_excitement_marzipan_onion_bosnia_alsace,4944154,3,148,322,470,0
3_6023505,feast_lubricity_marzipan_onion_alsace_surrey,6023505,3,207,592,799,0
3_3068383,feast_lubricity_marzipan_onion_bosnia_alsace,3068383,3,177,357,534,0
3_6398757,feast_achievement_marzipan_onion_alsace_surrey,6398757,3,182,567,749,0
3_3443635,feast_achievement_marzipan_onion_bosnia_alsace,3443635,3,146,323,469,0
3_4224803,feast_rest_marzipan_onion_alsace_surrey,4224803,3,185,573,758,0
3_1269681,feast_rest_marzipan_onion_bosnia_alsace,1269681,3,149,358,507,0
3_6203209,feast_love_marzipan_onion_alsace_surrey,6203209,3,180,563,743,0
3_3248087,feast_love_marzipan_onion_bosnia_alsace,3248087,3,162,368,530,0
3_1902659,feast_satiety_marzipan_onion_alsace_surrey,1902659,3,174,517,691,0
3_6948514,feast_satiety_marzipan_onion_bosnia_alsace,6948514,3,156,314,470,0
3_5887254,noop_eats_marzipan_haroset,5887254,3,1,1,2,0
3_349869,feast_excitement_marzipan_haroset_alsace_surrey,349869,3,184,566,750,0
3_5395724,feast_excitement_marzipan_haroset_bosnia_alsace,5395724,3,148,322,470,0
3_4833218,feast_lubricity_marzipan_haroset_alsace_surrey,4833218,3,207,592,799,0
3_1878096,feast_lubricity_marzipan_haroset_bosnia_alsace,1878096,3,177,357,534,0
3_2344992,feast_achievement_marzipan_haroset_alsace_surrey,2344992,3,182,567,749,0
3_7390847,feast_achievement_marzipan_haroset_bosnia_alsace,7390847,3,146,323,469,0
3_3493087,feast_rest_marzipan_haroset_alsace_surrey,3493087,3,185,573,758,0
3_537965,feast_rest_marzipan_haroset_bosnia_alsace,537965,3,149,358,507,0
3_4476418,feast_love_marzipan_haroset_alsace_surrey,4476418,3,180,563,743,0
3_1521296,feast_love_marzipan_haroset_bosnia_alsace,1521296,3,162,368,530,0
3_6047420,feast_satiety_marzipan_haroset_alsace_surrey,6047420,3,174,517,691,0
3_3092298,feast_satiety_marzipan_haroset_bosnia_alsace,3092298,3,156,314,470,0
3_496858,noop_pain_boils-1,496858,3,1,1,2,0
3_2781132,succumb_boils-1_satisfaction_arugula_mercury_saturn,2781132,3,107,241,348,0
3_6615081,overcome_boils-1_rest_arugula_mercury_saturn,6615081,3,128,315,443,0
3_4076027,overcome_boils-1_satisfaction_arugula_mercury_saturn,4076027,3,109,204,313,0
3_1903589,noop_food_ham,1903589,3,1,1,2,0
3_7507245,succumb_loneliness-3_rest_ham_mercury_saturn,7507245,3,98,267,365,0
3_1727488,feast_rest_onion_ham_guanabara_bosnia,1727488,3,124,311,435,0
3_5995026,feast_rest_onion_ham_bosnia_alsace,5995026,3,143,418,561,0
3_5241834,feast_satisfaction_onion_ham_guanabara_bosnia,5241834,3,124,272,396,0
3_1522582,feast_satisfaction_onion_ham_bosnia_alsace,1522582,3,154,376,530,0
3_2437810,feast_love_onion_ham_guanabara_bosnia,2437810,3,178,390,568,0
3_1059112,feast_love_onion_ham_bosnia_alsace,1059112,3,206,501,707,0
3_1140983,feast_satisfaction_wonderbread_ham_bosnia_alsace,1140983,3,121,275,396,0
3_3665438,feast_intoxication_ham_onion_bavaria_guanabara,3665438,3,173,439,612,0
3_686136,feast_intoxication_ham_onion_goias_bavaria,686136,3,115,217,332,0
3_6455828,feast_intoxication_ham_mutton_bavaria_guanabara,6455828,3,173,439,612,0
3_4947099,feast_intoxication_ham_mutton_goias_bavaria,4947099,3,115,217,332,0
3_7065083,feast_intoxication_ham_wonderbread_bavaria_guanabara,7065083,3,173,439,612,0
3_6107414,feast_intoxication_ham_wonderbread_goias_bavaria,6107414,3,115,217,332,0
3_4577717,feast_lubricity_onion_ham_guanabara_bosnia,4577717,3,127,322,449,0
3_4680578,feast_lubricity_onion_ham_bosnia_alsace,4680578,3,135,386,521,0
3_2926233,feast_rest_wonderbread_ham_bosnia_alsace,2926233,3,117,304,421,0
3_3561603,feast_rest_ham_onion_bavaria_guanabara,3561603,3,106,291,397,0
3_3516386,feast_rest_ham_onion_goias_bavaria,3516386,3,101,282,383,0
3_3876999,feast_rest_ham_mutton_bavaria_guanabara,3876999,3,106,291,397,0
3_1402192,feast_rest_ham_mutton_goias_bavaria,1402192,3,101,282,383,0
3_1961477,feast_rest_ham_wonderbread_bavaria_guanabara,1961477,3,106,291,397,0
3_2007304,feast_rest_ham_wonderbread_goias_bavaria,2007304,3,101,282,383,0
3_504647,feast_satiety_onion_ham_guanabara_bosnia,504647,3,172,337,509,0
3_614292,feast_satiety_onion_ham_bosnia_alsace,614292,3,200,448,648,0
3_5131320,feast_lubricity_ham_onion_bavaria_guanabara,5131320,3,200,544,744,0
3_2201938,feast_lubricity_ham_onion_goias_bavaria,2201938,3,139,319,458,0
3_5675701,feast_lubricity_ham_mutton_bavaria_guanabara,5675701,3,200,544,744,0
3_944538,feast_lubricity_ham_mutton_goias_bavaria,944538,3,139,319,458,0
3_3734418,feast_lubricity_ham_wonderbread_bavaria_guanabara,3734418,3,200,544,744,0
3_6419327,feast_lubricity_ham_wonderbread_goias_bavaria,6419327,3,139,319,458,0
3_7026343,feast_intoxication_wonderbread_ham_bosnia_alsace,7026343,3,104,231,335,0
3_5941935,overcome_loneliness-3_rest_ham_mercury_saturn,5941935,3,95,267,362,0
3_1992768,noop_craves_satisfaction_yogurt,1992768,3,86,164,250,0
3_2954263,succumb_loneliness_satisfaction_yogurt_mercury_saturn,2954263,3,114,202,316,0
3_6315474,succumb_abrasion_satisfaction_yogurt_mercury_saturn,6315474,3,102,222,324,0
3_7610369,overcome_abrasion_satisfaction_yogurt_mercury_saturn,7610369,3,104,186,290,0
3_2178943,locale_shrimp_guanabara,2178943,3,36,21,57,0
3_975900,craves_satisfaction_turkey,975900,3,19,7,26,0
3_4815813,noop_craves_satiety_rice,4815813,3,96,211,307,0
3_7099223,succumb_jealousy_satiety_rice_mercury_saturn,7099223,3,121,303,424,0
3_2829527,succumb_laceration_satiety_rice_mercury_saturn,2829527,3,128,265,393,0
3_2732655,feast_satiety_rice_papaya_bavaria_guanabara,2732655,3,140,286,426,0
3_4373908,feast_satiety_rice_papaya_bosnia_alsace,4373908,3,232,618,850,0
3_4011732,feast_satiety_rice_papaya_guanabara_bosnia,4011732,3,135,286,421,0
3_3178308,feast_satiety_rice_marzipan_bavaria_guanabara,3178308,3,140,286,426,0
3_592492,feast_satiety_rice_marzipan_bosnia_alsace,592492,3,232,618,850,0
3_5857448,feast_satiety_rice_marzipan_guanabara_bosnia,5857448,3,135,286,421,0
3_2683688,feast_satiety_rice_cherry_bavaria_guanabara,2683688,3,140,286,426,0
3_2111311,feast_satiety_rice_cherry_bosnia_alsace,2111311,3,232,618,850,0
3_729890,feast_satiety_rice_cherry_guanabara_bosnia,729890,3,135,286,421,0
3_5533913,overcome_jealousy_satiety_rice_mercury_saturn,5533913,3,123,285,408,0
3_2043702,craves_satiety_mutton,2043702,3,27,31,58,0
3_176606,noop_craves_satiety_haroset,176606,3,144,260,404,0
3_4456544,feast_satiety_haroset_marzipan_bavaria_guanabara,4456544,3,155,300,455,0
3_93129,feast_satiety_haroset_turkey_bavaria_guanabara,93129,3,155,300,455,0
3_5255227,overcome_laceration-8_satiety_haroset_mercury_saturn,5255227,3,156,289,445,0
3_6094164,noop_fears_sciatica_rest,6094164,3,95,254,349,0
3_5273458,succumb_sciatica_rest_wonderbread_mercury_saturn,5273458,3,108,287,395,0
3_6255097,craves_sciatica_wonderbread,6255097,3,8,9,17,0
3_456128,noop_fears_laceration_love,456128,3,110,273,383,0
3_3324635,craves_laceration_cherry,3324635,3,12,17,29,0
3_562209,fears_laceration_achievement,562209,3,16,28,44,0
3_1016330,noop_pleasure_love,1016330,3,1,1,2,0
3_5830254,feast_love_onion_marzipan_guanabara_bosnia,5830254,3,178,390,568,0
3_2491540,feast_love_onion_marzipan_bosnia_alsace,2491540,3,206,501,707,0
3_87961,feast_love_onion_shrimp_guanabara_bosnia,87961,3,178,390,568,0
3_7860087,feast_love_onion_shrimp_bosnia_alsace,7860087,3,206,501,707,0
3_5346619,feast_love_mutton_marzipan_bavaria_guanabara,5346619,3,162,352,514,0
3_308746,feast_love_mutton_marzipan_goias_bavaria,308746,3,232,352,584,0
3_1897884,feast_love_marzipan_mutton_alsace_surrey,1897884,3,180,563,743,0
3_6943739,feast_love_marzipan_mutton_bosnia_alsace,6943739,3,162,368,530,0
3_7626089,feast_love_marzipan_rice_alsace_surrey,7626089,3,180,563,743,0
3_4670967,feast_love_marzipan_rice_bosnia_alsace,4670967,3,162,368,530,0
3_7426818,feast_love_marzipan_cherry_alsace_surrey,7426818,3,180,563,743,0
3_4471696,feast_love_marzipan_cherry_bosnia_alsace,4471696,3,162,368,530,0
3_6379374,feast_love_haroset_marzipan_bavaria_guanabara,6379374,3,161,353,514,0
3_7479070,feast_love_haroset_turkey_bavaria_guanabara,7479070,3,161,353,514,0
3_7539606,feast_love_rice_papaya_bavaria_guanabara,7539606,3,128,331,459,0
3_537240,feast_love_rice_papaya_bosnia_alsace,537240,3,163,460,623,0
3_311305,feast_love_rice_papaya_guanabara_bosnia,311305,3,127,331,458,0
3_1050646,feast_love_rice_marzipan_bavaria_guanabara,1050646,3,128,331,459,0
3_7422623,feast_love_rice_marzipan_bosnia_alsace,7422623,3,163,460,623,0
3_4286446,feast_love_rice_marzipan_guanabara_bosnia,4286446,3,127,331,458,0
3_7490639,feast_love_rice_cherry_bavaria_guanabara,7490639,3,128,331,459,0
3_6275620,feast_love_rice_cherry_bosnia_alsace,6275620,3,163,460,623,0
3_5030440,feast_love_rice_cherry_guanabara_bosnia,5030440,3,127,331,458,0
3_1320041,feast_love_papaya_rice_bosnia_alsace,1320041,3,164,471,635,0
3_2074717,feast_love_papaya_rice_guanabara_bosnia,2074717,3,120,308,428,0
3_7099199,feast_love_papaya_wurst_bosnia_alsace,7099199,3,164,471,635,0
3_566584,feast_love_papaya_wurst_guanabara_bosnia,566584,3,120,308,428,0
3_4914153,feast_love_endive_cherry_bavaria_guanabara,4914153,3,234,337,571,0
3_7144114,feast_love_endive_cherry_bosnia_alsace,7144114,3,180,501,681,0
3_1207410,feast_love_endive_cherry_guanabara_bosnia,1207410,3,158,337,495,0
3_937812,feast_love_endive_wurst_bavaria_guanabara,937812,3,234,337,571,0
3_4779159,feast_love_endive_wurst_bosnia_alsace,4779159,3,180,501,681,0
3_5348635,feast_love_endive_wurst_guanabara_bosnia,5348635,3,158,337,495,0
3_5915405,noop_craves_rest_onion,5915405,3,88,235,323,0
3_6471092,succumb_loneliness-3_rest_onion_mercury_saturn,6471092,3,105,283,388,0
3_3681945,succumb_angina_rest_onion_mercury_saturn,3681945,3,110,296,406,0
3_2127805,feast_rest_onion_marzipan_guanabara_bosnia,2127805,3,124,311,435,0
3_513134,feast_rest_onion_marzipan_bosnia_alsace,513134,3,143,418,561,0
3_5678553,feast_rest_onion_shrimp_guanabara_bosnia,5678553,3,124,311,435,0
3_7149765,feast_rest_onion_shrimp_bosnia_alsace,7149765,3,143,418,561,0
3_4026357,overcome_angina_rest_onion_mercury_saturn,4026357,3,112,273,385,0
3_5648606,noop_locale_rice_guanabara,5648606,3,44,76,120,0
3_1679023,feast_excitement_rice_papaya_bavaria_guanabara,1679023,3,110,260,370,0
3_783066,feast_excitement_rice_marzipan_bavaria_guanabara,783066,3,110,260,370,0
3_1630056,feast_excitement_rice_cherry_bavaria_guanabara,1630056,3,110,260,370,0
3_1593055,feast_achievement_rice_papaya_bavaria_guanabara,1593055,3,129,295,424,0
3_7473003,feast_achievement_rice_marzipan_bavaria_guanabara,7473003,3,129,295,424,0
3_1544088,feast_achievement_rice_cherry_bavaria_guanabara,1544088,3,129,295,424,0
3_6090059,locale_rice_bosnia,6090059,3,26,19,45,0
3_5424666,noop_eats_yogurt_wonderbread,5424666,3,1,1,2,0
3_1342175,feast_lubricity_yogurt_wonderbread_bavaria_guanabara,1342175,3,176,296,472,0
3_3396440,feast_rest_yogurt_wonderbread_bavaria_guanabara,3396440,3,188,297,485,0
3_46149,feast_intoxication_yogurt_wonderbread_bavaria_guanabara,46149,3,150,195,345,0
3_2227981,noop_food_marzipan,2227981,3,1,1,2,0
3_7635499,succumb_anxiety_satiety_marzipan_mercury_saturn,7635499,3,117,275,392,0
3_4128319,succumb_laceration_satiety_marzipan_mercury_saturn,4128319,3,128,265,393,0
3_1250244,succumb_anger_satiety_marzipan_mercury_saturn,1250244,3,117,275,392,0
3_5654207,feast_achievement_cherry_marzipan_bavaria_guanabara,5654207,3,108,261,369,0
3_3013961,feast_achievement_cherry_marzipan_bosnia_alsace,3013961,3,182,477,659,0
3_1522839,feast_achievement_cherry_marzipan_guanabara_bosnia,1522839,3,103,261,364,0
3_2270476,feast_satisfaction_onion_marzipan_guanabara_bosnia,2270476,3,124,272,396,0
3_568668,feast_satisfaction_onion_marzipan_bosnia_alsace,568668,3,154,376,530,0
3_4038278,feast_excitement_marzipan_mutton_alsace_surrey,4038278,3,184,566,750,0
3_1083156,feast_excitement_marzipan_mutton_bosnia_alsace,1083156,3,148,322,470,0
3_1038159,feast_excitement_marzipan_rice_alsace_surrey,1038159,3,184,566,750,0
3_6084014,feast_excitement_marzipan_rice_bosnia_alsace,6084014,3,148,322,470,0
3_1566235,feast_excitement_marzipan_cherry_alsace_surrey,1566235,3,184,566,750,0
3_6612090,feast_excitement_marzipan_cherry_bosnia_alsace,6612090,3,148,322,470,0
3_3899522,feast_lubricity_marzipan_mutton_alsace_surrey,3899522,3,207,592,799,0
3_944400,feast_lubricity_marzipan_mutton_bosnia_alsace,944400,3,177,357,534,0
3_3374868,feast_lubricity_marzipan_rice_alsace_surrey,3374868,3,207,592,799,0
3_419746,feast_lubricity_marzipan_rice_bosnia_alsace,419746,3,177,357,534,0
3_1427479,feast_lubricity_marzipan_cherry_alsace_surrey,1427479,3,207,592,799,0
3_6473334,feast_lubricity_marzipan_cherry_bosnia_alsace,6473334,3,177,357,534,0
3_3952310,feast_achievement_marzipan_mutton_alsace_surrey,3952310,3,182,567,749,0
3_997188,feast_achievement_marzipan_mutton_bosnia_alsace,997188,3,146,323,469,0
3_6751746,feast_achievement_marzipan_rice_alsace_surrey,6751746,3,182,567,749,0
3_3796624,feast_achievement_marzipan_rice_bosnia_alsace,3796624,3,146,323,469,0
3_1480267,feast_achievement_marzipan_cherry_alsace_surrey,1480267,3,182,567,749,0
3_6526122,feast_achievement_marzipan_cherry_bosnia_alsace,6526122,3,146,323,469,0
3_6891593,feast_satiety_cherry_marzipan_bavaria_guanabara,6891593,3,122,279,401,0
3_4153561,feast_satiety_cherry_marzipan_bosnia_alsace,4153561,3,157,414,571,0
3_6215745,feast_satiety_cherry_marzipan_guanabara_bosnia,6215745,3,121,279,400,0
3_7488476,feast_rest_marzipan_mutton_alsace_surrey,7488476,3,185,573,758,0
3_4533354,feast_rest_marzipan_mutton_bosnia_alsace,4533354,3,149,358,507,0
3_1805151,feast_rest_marzipan_rice_alsace_surrey,1805151,3,185,573,758,0
3_6851006,feast_rest_marzipan_rice_bosnia_alsace,6851006,3,149,358,507,0
3_5016433,feast_rest_marzipan_cherry_alsace_surrey,5016433,3,185,573,758,0
3_2061311,feast_rest_marzipan_cherry_bosnia_alsace,2061311,3,149,358,507,0
3_7278434,feast_rest_mutton_marzipan_bavaria_guanabara,7278434,3,104,279,383,0
3_1159330,feast_lubricity_onion_marzipan_guanabara_bosnia,1159330,3,127,322,449,0
3_2311836,feast_lubricity_onion_marzipan_bosnia_alsace,2311836,3,135,386,521,0
3_834693,feast_excitement_rice_marzipan_bosnia_alsace,834693,3,189,514,703,0
3_159897,feast_excitement_rice_marzipan_guanabara_bosnia,159897,3,105,260,365,0
3_2680647,feast_lubricity_haroset_marzipan_bavaria_guanabara,2680647,3,111,297,408,0
3_5091910,feast_satiety_marzipan_mutton_alsace_surrey,5091910,3,174,517,691,0
3_2136788,feast_satiety_marzipan_mutton_bosnia_alsace,2136788,3,156,314,470,0
3_795958,feast_satiety_marzipan_rice_alsace_surrey,795958,3,174,517,691,0
3_5841813,feast_satiety_marzipan_rice_bosnia_alsace,5841813,3,156,314,470,0
3_2619867,feast_satiety_marzipan_cherry_alsace_surrey,2619867,3,174,517,691,0
3_7665722,feast_satiety_marzipan_cherry_bosnia_alsace,7665722,3,156,314,470,0
3_7957916,feast_satiety_onion_marzipan_guanabara_bosnia,7957916,3,172,337,509,0
3_6191967,feast_satiety_onion_marzipan_bosnia_alsace,6191967,3,200,448,648,0
3_6548280,feast_achievement_rice_marzipan_bosnia_alsace,6548280,3,223,621,844,0
3_2155020,feast_achievement_rice_marzipan_guanabara_bosnia,2155020,3,124,295,419,0
3_1189353,overcome_anxiety_rest_marzipan_mercury_saturn,1189353,3,110,306,416,0
3_6457823,overcome_anxiety_satiety_marzipan_mercury_saturn,6457823,3,119,256,375,0
3_4069828,overcome_anger_rest_marzipan_mercury_saturn,4069828,3,110,306,416,0
3_579734,overcome_anger_satiety_marzipan_mercury_saturn,579734,3,119,256,375,0
3_2231879,noop_fears_boils_lubricity,2231879,3,72,147,219,0
