"","com","dom","gn","minSteps","solved","graph","fap","graphSize","parallel","type","Class","gid","Y","M","count","sum","min","max","mean","sd","kurt","skew","pn","cdkey","pkey"
"370","IPC1998","movie","strips-movie-x-30",7,1,1,2,2,1,"Parallel","2 Fit","5a923e0a9ec8e67889a5efe0","f","POE",349,199.422740524781,0.285714285714286,0.583090379008746,0.571411863967855,0.0412791215357051,-2.99999999961198,1.04127723717369e-07,"30","IPC1998-movie","IPC1998-movie-strips-movie-x-30"
"371","IPC1998","movie","strips-movie-x-30",7,1,1,2,2,1,"Parallel","2 Fit","5a923e0a9ec8e67889a5efe0","a","PDE",693,1.12359550561798,0,0.561797752808989,0.00162134993595668,0.0301370531890998,-2.99999999976558,1.39663821368884e-08,"30","IPC1998-movie","IPC1998-movie-strips-movie-x-30"
"372","IPC1998","movie","strips-movie-x-30",7,1,1,2,2,1,"Parallel","2 Fit","5a923e0a9ec8e67889a5efe0","f","PME",349,200,0,100,0.573065902578797,7.54838961164441,1818185021.02499,2450594.99020909,"30","IPC1998-movie","IPC1998-movie-strips-movie-x-30"
"373","IPC1998","movie","strips-movie-x-30",7,1,1,2,2,1,"Parallel","2 Fit","5a923e0a9ec8e67889a5efe0","a","PME",693,4088.88888888891,0,377.777777777778,5.90027256693927,32.537074398962,154907048106701,13292818411.2761,"30","IPC1998-movie","IPC1998-movie-strips-movie-x-30"
"374","IPC1998","movie","strips-movie-x-30",7,1,1,2,2,1,"Parallel","2 Fit","5a923e0a9ec8e67889a5efe0","f","PDE",349,0.285714285714286,0,0.285714285714286,0.000818665575112567,0.0152720082735797,-2.99999999999897,2.37362828730403e-10,"30","IPC1998-movie","IPC1998-movie-strips-movie-x-30"
"375","IPC1998","movie","strips-movie-x-4",7,1,1,2,2,1,"Parallel","2 Fit","5a92421d9ec8e60c26b64a81","f","PME",89,200,0,100,2.24719101123596,14.8212426497449,99014937801.8855,71519272.3931673,"4","IPC1998-movie","IPC1998-movie-strips-movie-x-4"
"376","IPC1998","movie","strips-movie-x-4",7,1,1,2,2,1,"Parallel","2 Fit","5a92421d9ec8e60c26b64a81","f","POE",89,197.684069611781,1.11111111111111,2.40963855421687,2.22116932148068,0.336572225160004,-2.99846002828934,0.0152025526541482,"4","IPC1998-movie","IPC1998-movie-strips-movie-x-4"
"377","IPC1998","movie","strips-movie-x-4",7,1,1,2,2,1,"Parallel","2 Fit","5a92421d9ec8e60c26b64a81","a","POE",173,360.416666666666,2.08333333333333,2.08333333333333,2.08333333333333,1.57699067060029e-07,-3,-2.08996416373052e-35,"4","IPC1998-movie","IPC1998-movie-strips-movie-x-4"
"378","IPC1998","movie","strips-movie-x-4",7,1,1,2,2,1,"Parallel","2 Fit","5a92421d9ec8e60c26b64a81","a","PDE",173,4.16666666666667,0,2.08333333333333,0.0240847784200385,0.222702818026336,-2.99948864498798,0.00114126717218004,"4","IPC1998-movie","IPC1998-movie-strips-movie-x-4"
"379","IPC1998","movie","strips-movie-x-4",7,1,1,2,2,1,"Parallel","2 Fit","5a92421d9ec8e60c26b64a81","a","PME",173,1200,0,100,6.93641618497109,18.5189516372787,256261004749.402,190653259.840643,"4","IPC1998-movie","IPC1998-movie-strips-movie-x-4"
"380","IPC1998","movie","strips-movie-x-4",7,1,1,2,2,1,"Parallel","2 Fit","5a92421d9ec8e60c26b64a81","f","PDE",89,1.11111111111111,0,1.11111111111111,0.0124843945068664,0.117114001493719,-2.99999692073876,2.44794463127728e-05,"4","IPC1998-movie","IPC1998-movie-strips-movie-x-4"
"381","IPC1998","movie","strips-movie-x-5",7,1,1,2,2,1,"Parallel","2 Fit","5a923d049ec8e674653cb9f1","f","PME",99,200,0,100,2.02020202020202,14.0690790678627,72947002025.2604,55122429.6463695,"5","IPC1998-movie","IPC1998-movie-strips-movie-x-5"
"382","IPC1998","movie","strips-movie-x-5",7,1,1,2,2,1,"Parallel","2 Fit","5a923d049ec8e674653cb9f1","f","POE",99,197.924731182796,1,2.1505376344086,1.99923970891713,0.285019500041072,-2.99953319304916,0.00592471265711704,"5","IPC1998-movie","IPC1998-movie-strips-movie-x-5"
"383","IPC1998","movie","strips-movie-x-5",7,1,1,2,2,1,"Parallel","2 Fit","5a923d049ec8e674653cb9f1","a","POE",193,364.150943396227,1.88679245283019,1.88679245283019,1.88679245283019,NA,NA,NA,"5","IPC1998-movie","IPC1998-movie-strips-movie-x-5"
"384","IPC1998","movie","strips-movie-x-5",7,1,1,2,2,1,"Parallel","2 Fit","5a923d049ec8e674653cb9f1","a","PDE",193,3.77358490566038,0,1.88679245283019,0.019552253397204,0.191072639414332,-2.99983209332898,0.000480525727216949,"5","IPC1998-movie","IPC1998-movie-strips-movie-x-5"
"385","IPC1998","movie","strips-movie-x-5",7,1,1,2,2,1,"Parallel","2 Fit","5a923d049ec8e674653cb9f1","f","PDE",99,1,0,1,0.0101010101010101,0.0999948983496128,-2.99999903029382,9.99744943506148e-06,"5","IPC1998-movie","IPC1998-movie-strips-movie-x-5"
"386","IPC1998","movie","strips-movie-x-5",7,1,1,2,2,1,"Parallel","2 Fit","5a923d049ec8e674653cb9f1","a","PME",193,1311.11111111111,0,100,6.79332181922855,19.0252943683995,359595647143.074,236303445.611797,"5","IPC1998-movie","IPC1998-movie-strips-movie-x-5"
"387","IPC1998","movie","strips-movie-x-6",7,1,1,2,2,1,"Parallel","3 Hard","5a92421d9ec8e60c19fb7263","f","PME",109,200,0,100,1.8348623853211,13.4208613195668,55278596469.4143,43541355.3588928,"6","IPC1998-movie","IPC1998-movie-strips-movie-x-6"
"388","IPC1998","movie","strips-movie-x-6",7,1,1,2,2,1,"Parallel","3 Hard","5a92421d9ec8e60c19fb7263","f","PDE",109,0.909090909090909,0,0.909090909090909,0.00834028356964137,0.0866747693529046,-2.9999996591503,4.44703746290693e-06,"6","IPC1998-movie","IPC1998-movie-strips-movie-x-6"
"389","IPC1998","movie","strips-movie-x-6",7,1,1,2,2,1,"Parallel","3 Hard","5a92421d9ec8e60c19fb7263","a","POE",213,367.241379310344,1.72413793103448,1.72413793103448,1.72413793103448,1.01064592348416e-07,-3,3.20896770868199e-35,"6","IPC1998-movie","IPC1998-movie-strips-movie-x-6"
"390","IPC1998","movie","strips-movie-x-6",7,1,1,2,2,1,"Parallel","3 Hard","5a92421d9ec8e60c19fb7263","a","PDE",213,3.44827586206897,0,1.72413793103448,0.0161890885543144,0.166283297589235,-2.99993891357503,0.000219187179823587,"6","IPC1998-movie","IPC1998-movie-strips-movie-x-6"
"391","IPC1998","movie","strips-movie-x-6",7,1,1,2,2,1,"Parallel","3 Hard","5a92421d9ec8e60c19fb7263","f","POE",109,198.120035304501,0.909090909090909,1.94174757281553,1.81761500279359,0.245393939590893,-2.99984093524417,0.00253639217431208,"6","IPC1998-movie","IPC1998-movie-strips-movie-x-6"
"392","IPC1998","movie","strips-movie-x-6",7,1,1,2,2,1,"Parallel","3 Hard","5a92421d9ec8e60c19fb7263","a","PME",213,1422.22222222222,0,111.111111111111,6.67709963484611,19.5746784347449,515517585785.408,296316917.169191,"6","IPC1998-movie","IPC1998-movie-strips-movie-x-6"
"393","IPC1998","movie","strips-movie-x-7",7,1,1,2,2,1,"Parallel","3 Hard","5a9242249ec8e60c7e1bdb12","a","PDE",233,3.17460317460317,0,1.58730158730159,0.013624906328769,0.146428130391748,-2.99997579893582,0.000106851847842941,"7","IPC1998-movie","IPC1998-movie-strips-movie-x-7"
"394","IPC1998","movie","strips-movie-x-7",7,1,1,2,2,1,"Parallel","3 Hard","5a9242249ec8e60c7e1bdb12","f","PME",119,200,0,100,1.68067226890756,12.8546710426709,42882952026.8622,35099815.7370337,"7","IPC1998-movie","IPC1998-movie-strips-movie-x-7"
"395","IPC1998","movie","strips-movie-x-7",7,1,1,2,2,1,"Parallel","3 Hard","5a9242249ec8e60c7e1bdb12","a","PME",233,1533.33333333333,0,122.222222222222,6.58082975679542,20.1497348088072,741439412802.766,372586436.670409,"7","IPC1998-movie","IPC1998-movie-strips-movie-x-7"
"396","IPC1998","movie","strips-movie-x-7",7,1,1,2,2,1,"Parallel","3 Hard","5a9242249ec8e60c7e1bdb12","f","POE",119,198.281710914454,0.833333333333333,1.76991150442478,1.66623286482735,0.214162832155332,-2.99994033339356,0.0011726587087777,"7","IPC1998-movie","IPC1998-movie-strips-movie-x-7"
"397","IPC1998","movie","strips-movie-x-7",7,1,1,2,2,1,"Parallel","3 Hard","5a9242249ec8e60c7e1bdb12","a","POE",233,369.841269841269,1.58730158730159,1.58730158730159,1.58730158730158,1.44472117943058e-07,-3,-8.03477260465292e-36,"7","IPC1998-movie","IPC1998-movie-strips-movie-x-7"
"398","IPC1998","movie","strips-movie-x-7",7,1,1,2,2,1,"Parallel","3 Hard","5a9242249ec8e60c7e1bdb12","f","PDE",119,0.833333333333333,0,0.833333333333333,0.00700280112044818,0.0760698913949595,-2.99999986880427,2.12267123663089e-06,"7","IPC1998-movie","IPC1998-movie-strips-movie-x-7"
"399","IPC1998","movie","strips-movie-x-8",7,1,1,2,2,1,"Parallel","4 Not Class","5a9242279ec8e60cac1ca7e8","a","PME",253,1644.44444444444,0,133.333333333333,6.49978041282388,20.7390758948047,1058987491392.89,467278135.639253,"8","IPC1998-movie","IPC1998-movie-strips-movie-x-8"
"400","IPC1998","movie","strips-movie-x-8",7,1,1,2,2,1,"Parallel","4 Not Class","5a9242279ec8e60cac1ca7e8","f","PME",129,200,0,100,1.55038759689922,12.3545561631854,33931777936.5784,28782978.9487158,"8","IPC1998-movie","IPC1998-movie-strips-movie-x-8"
"401","IPC1998","movie","strips-movie-x-8",7,1,1,2,2,1,"Parallel","4 Not Class","5a9242279ec8e60cac1ca7e8","f","POE",129,198.417761100688,0.769230769230769,1.6260162601626,1.5381221790751,0.189032882683176,-2.99997574710675,0.000578072424720533,"8","IPC1998-movie","IPC1998-movie-strips-movie-x-8"
"402","IPC1998","movie","strips-movie-x-8",7,1,1,2,2,1,"Parallel","4 Not Class","5a9242279ec8e60cac1ca7e8","a","POE",253,372.058823529414,1.47058823529412,1.47058823529412,1.47058823529412,NA,NA,NA,"8","IPC1998-movie","IPC1998-movie-strips-movie-x-8"
"403","IPC1998","movie","strips-movie-x-8",7,1,1,2,2,1,"Parallel","4 Not Class","5a9242279ec8e60cac1ca7e8","f","PDE",129,0.769230769230769,0,0.769230769230769,0.00596302921884317,0.0674639743529205,-2.99999994549883,1.0750192938113e-06,"8","IPC1998-movie","IPC1998-movie-strips-movie-x-8"
"404","IPC1998","movie","strips-movie-x-8",7,1,1,2,2,1,"Parallel","4 Not Class","5a9242279ec8e60cac1ca7e8","a","PDE",253,2.94117647058824,0,1.47058823529412,0.0116252034410602,0.130233413754988,-2.9999896966953,5.50938612250144e-05,"8","IPC1998-movie","IPC1998-movie-strips-movie-x-8"
"405","IPC1998","movie","strips-movie-x-9",7,1,1,2,2,1,"Parallel","1 Easy","5a92420e9ec8e60b6995a464","f","PDE",139,0.714285714285714,0,0.714285714285714,0.00513874614594039,0.0603665987896749,-2.99999997583887,5.7260548083586e-07,"9","IPC1998-movie","IPC1998-movie-strips-movie-x-9"
"406","IPC1998","movie","strips-movie-x-9",7,1,1,2,2,1,"Parallel","1 Easy","5a92420e9ec8e60b6995a464","f","POE",139,198.533834586466,0.714285714285714,1.50375939849624,1.42830096824796,0.168457488563014,-2.99998944678069,0.000300866888305288,"9","IPC1998-movie","IPC1998-movie-strips-movie-x-9"
"407","IPC1998","movie","strips-movie-x-9",7,1,1,2,2,1,"Parallel","1 Easy","5a92420e9ec8e60b6995a464","a","POE",273,373.972602739727,1.36986301369863,1.36986301369863,1.36986301369863,NA,NA,NA,"9","IPC1998-movie","IPC1998-movie-strips-movie-x-9"
"408","IPC1998","movie","strips-movie-x-9",7,1,1,2,2,1,"Parallel","1 Easy","5a92420e9ec8e60b6995a464","f","PME",139,200,0,100,1.43884892086331,11.908593782192,27307474625.4176,23949828.3850713,"9","IPC1998-movie","IPC1998-movie-strips-movie-x-9"
"409","IPC1998","movie","strips-movie-x-9",7,1,1,2,2,1,"Parallel","1 Easy","5a92420e9ec8e60b6995a464","a","PME",273,1755.55555555555,0,144.444444444444,6.43060643060642,21.3351305942837,1494349716035.69,582763026.823841,"9","IPC1998-movie","IPC1998-movie-strips-movie-x-9"
"410","IPC1998","movie","strips-movie-x-9",7,1,1,2,2,1,"Parallel","1 Easy","5a92420e9ec8e60b6995a464","a","PDE",273,2.73972602739726,0,1.36986301369863,0.0100356264739826,0.116819175340688,-2.99999533491885,2.98021653813985e-05,"9","IPC1998-movie","IPC1998-movie-strips-movie-x-9"
"411","IPC1998","mprime","strips-mprime-x-1",5,1,1,5,5,0,"NoParallel","1 Easy","5a924e6d9ec8e63a8eb090fd","a","POE",1345,2385.86156571423,0.934579439252336,2.94117647058824,1.77387477004776,0.469217746040153,-2.99422224151792,0.0762228805287737,"1","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-1"
"412","IPC1998","mprime","strips-mprime-x-1",5,1,1,5,5,0,"NoParallel","1 Easy","5a924e6d9ec8e63a8eb090fd","a","PDE",1345,1949.145703237,0,2.94117647058824,1.4491789615145,0.945146183768611,-1.81614419027646,1.63011823720812,"1","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-1"
"413","IPC1998","mprime","strips-mprime-x-1",5,1,1,5,5,0,"NoParallel","1 Easy","5a924e6d9ec8e63a8eb090fd","f","PDE",390,283.902857576481,0,5.1792828685259,0.7279560450679,1.32028564458973,34.4631534057246,14.2022554620243,"1","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-1"
"414","IPC1998","mprime","strips-mprime-x-1",5,1,1,5,5,0,"NoParallel","1 Easy","5a924e6d9ec8e63a8eb090fd","f","POE",390,1843.39369131009,0.2,43.5233160621762,4.7266504905387,6.98417843352845,81721612.4701758,540800.712309023,"1","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-1"
"415","IPC1998","mprime","strips-mprime-x-1",5,1,1,5,5,0,"NoParallel","1 Easy","5a924e6d9ec8e63a8eb090fd","a","PME",1345,53761.3328200484,0,79.3814432989691,39.9712511673222,21.3126619873042,109576094440.289,271912675.228135,"1","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-1"
"416","IPC1998","mprime","strips-mprime-x-1",5,1,1,5,5,0,"NoParallel","1 Easy","5a924e6d9ec8e63a8eb090fd","f","PME",390,2375.9595959596,0,41.8181818181818,6.09220409220409,9.10892318046299,233836942.867046,1666496.87242011,"1","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-1"
"417","IPC1998","mprime","strips-mprime-x-10",Inf,0,0,0,NA,1,NA,"5 Not Solved NG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","IPC1998","mprime","strips-mprime-x-11",8,1,1,7,7,1,"Parallel","1 Easy","5a9284b69ec8e6053b9a82d7","a","POE",2534,2977.73259182865,0.588235294117647,2.29885057471264,1.17511152005866,0.364733827221153,-2.99913724255499,0.0155073312932817,"11","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-11"
"419","IPC1998","mprime","strips-mprime-x-11",8,1,1,7,7,1,"Parallel","1 Easy","5a9284b69ec8e6053b9a82d7","f","PME",817,9118.1351981352,0,56.3636363636364,11.1605081984519,17.1506639544445,26627510275.3155,69458704.7513706,"11","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-11"
"420","IPC1998","mprime","strips-mprime-x-11",8,1,1,7,7,1,"Parallel","1 Easy","5a9284b69ec8e6053b9a82d7","a","PME",2534,95727.6930019156,0,80.7073954983923,37.7773058413242,24.2930929566363,198537101582.935,586545775.93429,"11","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-11"
"421","IPC1998","mprime","strips-mprime-x-11",8,1,1,7,7,1,"Parallel","1 Easy","5a9284b69ec8e6053b9a82d7","f","POE",817,2882.51352479552,0.16,49.44,3.52816832900309,5.60952569894832,21989288.2873645,162916.022893842,"11","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-11"
"422","IPC1998","mprime","strips-mprime-x-11",8,1,1,7,7,1,"Parallel","1 Easy","5a9284b69ec8e6053b9a82d7","f","PDE",817,526.502646356269,0,15.04,0.644434083667405,1.23678915417207,174.47838227418,17.8466323474184,"11","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-11"
"423","IPC1998","mprime","strips-mprime-x-11",8,1,1,7,7,1,"Parallel","1 Easy","5a9284b69ec8e6053b9a82d7","a","PDE",2534,2358.94786439783,0,2.29885057471264,0.930918652090698,0.672434122123487,-2.92906554195183,0.214705267651164,"11","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-11"
"424","IPC1998","mprime","strips-mprime-x-12",9,1,1,5,5,1,"Parallel","1 Easy","5a925d009ec8e671fe97abf7","f","POE",618,2212.08363948755,0.0859106529209622,30.5925030229746,3.57942336486659,4.8215246120782,3830541.96681059,56764.755599791,"12","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-12"
"425","IPC1998","mprime","strips-mprime-x-12",9,1,1,5,5,1,"Parallel","1 Easy","5a925d009ec8e671fe97abf7","a","POE",2837,3076.57033410894,0.552486187845304,2.06185567010309,1.08444495386286,0.26739403157135,-2.99989316883052,0.00288135273133219,"12","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-12"
"426","IPC1998","mprime","strips-mprime-x-12",9,1,1,5,5,1,"Parallel","1 Easy","5a925d009ec8e671fe97abf7","f","PME",618,3642.83113245298,0,39.7058823529412,5.89454875801453,7.60215100093287,45862601.1038201,552596.865742703,"12","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-12"
"427","IPC1998","mprime","strips-mprime-x-12",9,1,1,5,5,1,"Parallel","1 Easy","5a925d009ec8e671fe97abf7","a","PDE",2837,2659.08431235514,0,2.06185567010309,0.937287385391309,0.514132819041002,-2.98646719778046,0.0480448573786758,"12","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-12"
"428","IPC1998","mprime","strips-mprime-x-12",9,1,1,5,5,1,"Parallel","1 Easy","5a925d009ec8e671fe97abf7","a","PME",2837,89381.1172172259,0,78.7878787878788,31.5055048351166,16.0247602451542,12985068113.9511,62988445.9913605,"12","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-12"
"429","IPC1998","mprime","strips-mprime-x-12",9,1,1,5,5,1,"Parallel","1 Easy","5a925d009ec8e671fe97abf7","f","PDE",618,282.591881198118,0,4.85436893203883,0.457268416178185,0.824906401909609,-1.20998332885731,1.05643377100984,"12","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-12"
"430","IPC1998","mprime","strips-mprime-x-13",Inf,0,1,8,8,1,NA,"5 Not Solv","5a926adc9ec8e6296c73cb59","a","PME",19736,673981.712905681,0,76.8495297805643,34.1498638480787,20.5050897702955,60185866032.0093,239056946.218052,"13","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-13"
"431","IPC1998","mprime","strips-mprime-x-13",Inf,0,1,8,8,1,NA,"5 Not Solv","5a926adc9ec8e6296c73cb59","a","PDE",19736,3726.72592771446,0,0.743494423791822,0.188828837034579,0.114551836615086,-2.99999985729691,7.55164001974244e-06,"13","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-13"
"432","IPC1998","mprime","strips-mprime-x-13",Inf,0,1,8,8,1,NA,"5 Not Solv","5a926adc9ec8e6296c73cb59","f","POE",4216,4139.3244652837,0.0153256704980843,34.3754789272031,0.981813203340537,2.67348162771015,166012.61846595,2851.65263526743,"13","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-13"
"433","IPC1998","mprime","strips-mprime-x-13",Inf,0,1,8,8,1,NA,"5 Not Solv","5a926adc9ec8e6296c73cb59","f","PDE",4216,506.619794328357,0,8.59770114942529,0.120165985372001,0.427035587667913,-2.82675676637249,0.0699140163403511,"13","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-13"
"434","IPC1998","mprime","strips-mprime-x-13",Inf,0,1,8,8,1,NA,"5 Not Solv","5a926adc9ec8e6296c73cb59","a","POE",19736,4393.15830365723,0.102459016393443,0.743494423791822,0.222596184822519,0.0765338420241232,-2.9999999857789,1.5758052911152e-06,"13","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-13"
"435","IPC1998","mprime","strips-mprime-x-13",Inf,0,1,8,8,1,NA,"5 Not Solv","5a926adc9ec8e6296c73cb59","f","PME",4216,39512.4982233431,0,53.8799414348463,9.37203468295615,11.2185717512357,880008193.900824,5654009.07696778,"13","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-13"
"436","IPC1998","mprime","strips-mprime-x-14",Inf,0,0,0,NA,1,NA,"5 Not Solved NG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","IPC1998","mprime","strips-mprime-x-15",Inf,0,1,6,6,1,NA,"5 Not Solv","5a925d379ec8e6736d2dffa7","f","PME",2432,8137.63111791662,0,23.3108108108108,3.34606542677492,3.4655619166067,95996.1061465324,5403.61841245972,"15","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-15"
"438","IPC1998","mprime","strips-mprime-x-15",Inf,0,1,6,6,1,NA,"5 Not Solv","5a925d379ec8e6736d2dffa7","a","POE",43533,13286.2693667549,0.127388535031847,0.851063829787234,0.30519994869995,0.0934640824783207,-2.99999994745942,5.69736023129646e-06,"15","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-15"
"439","IPC1998","mprime","strips-mprime-x-15",Inf,0,1,6,6,1,NA,"5 Not Solv","5a925d379ec8e6736d2dffa7","a","PME",43533,759213.478468669,0,38.1576804039746,17.4399531038217,5.84603031397854,5562910.10623094,217709.721725591,"15","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-15"
"440","IPC1998","mprime","strips-mprime-x-15",Inf,0,1,6,6,1,NA,"5 Not Solv","5a925d379ec8e6736d2dffa7","a","PDE",43533,12822.8521583259,0,0.851063829787234,0.294554755204692,0.112677969204309,-2.99999981269724,1.16042763793849e-05,"15","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-15"
"441","IPC1998","mprime","strips-mprime-x-15",Inf,0,1,6,6,1,NA,"5 Not Solv","5a925d379ec8e6736d2dffa7","f","POE",2432,2991.84952039818,0.00565131393048884,38.5786802030457,1.23020128305846,3.3929227052019,904480.586725059,11158.1481727756,"15","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-15"
"442","IPC1998","mprime","strips-mprime-x-15",Inf,0,1,6,6,1,NA,"5 Not Solv","5a925d379ec8e6736d2dffa7","f","PDE",2432,431.800036079995,0,2.22555638909727,0.177549356940787,0.346884180523819,-2.9985242704439,0.00562439185108699,"15","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-15"
"443","IPC1998","mprime","strips-mprime-x-16",11,1,1,4,5,1,"Parallel","3 Hard","5a925d149ec8e6725bf52641","f","POE",991,1719.47242459438,0,31.3286713286713,1.73508821856143,3.31941063256559,484225.384535388,7874.61338177052,"16","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-16"
"444","IPC1998","mprime","strips-mprime-x-16",11,1,1,4,5,1,"Parallel","3 Hard","5a925d149ec8e6725bf52641","f","PME",991,4914.43945765477,0,32.520325203252,4.95907109753256,6.28547259939713,12336175.6528262,191830.960541628,"16","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-16"
"445","IPC1998","mprime","strips-mprime-x-16",11,1,1,4,5,1,"Parallel","3 Hard","5a925d149ec8e6725bf52641","f","PDE",991,259.755857367151,0,2.65734265734266,0.262114891389658,0.464807934570673,-2.98363168871295,0.033298616499509,"16","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-16"
"446","IPC1998","mprime","strips-mprime-x-16",11,1,1,4,5,1,"Parallel","3 Hard","5a925d149ec8e6725bf52641","a","PME",4530,93934.1613517127,0,60.3789836347976,20.7360179584355,11.5949207686896,938349736.760988,9277043.41816628,"16","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-16"
"447","IPC1998","mprime","strips-mprime-x-16",11,1,1,4,5,1,"Parallel","3 Hard","5a925d149ec8e6725bf52641","a","POE",4530,2723.97480515836,0.280898876404494,1.41843971631206,0.601318941536062,0.187889683765978,-2.99999094651817,0.000325082939844921,"16","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-16"
"448","IPC1998","mprime","strips-mprime-x-16",11,1,1,4,5,1,"Parallel","3 Hard","5a925d149ec8e6725bf52641","a","PDE",4530,2332.9366357921,0,1.41843971631206,0.514997049843731,0.30579866495615,-2.99977070811866,0.00240117952754729,"16","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-16"
"449","IPC1998","mprime","strips-mprime-x-17",4,1,1,4,4,0,"NoParallel","3 Hard","5a92848f9ec8e604ab3c8a99","a","PDE",5548,1925.5019652079,0,0.884955752212389,0.347062358545043,0.204322821957114,-2.9999909751719,0.000225164911897808,"17","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-17"
"450","IPC1998","mprime","strips-mprime-x-17",4,1,1,4,4,0,"NoParallel","3 Hard","5a92848f9ec8e604ab3c8a99","f","POE",1113,1864.64968224195,0.0344115622849277,37.1865443425076,1.67533664172682,3.42284541691189,944944.492541748,11588.9044732213,"17","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-17"
"451","IPC1998","mprime","strips-mprime-x-17",4,1,1,4,4,0,"NoParallel","3 Hard","5a92848f9ec8e604ab3c8a99","a","POE",5548,2216.16834701907,0.175131348511384,0.884955752212389,0.399453559304086,0.134380511809473,-2.99999949743024,4.07893717987734e-05,"17","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-17"
"452","IPC1998","mprime","strips-mprime-x-17",4,1,1,4,4,0,"NoParallel","3 Hard","5a92848f9ec8e604ab3c8a99","f","PDE",1113,179.640947143299,0,1.99587061252581,0.161402468232973,0.343581813945511,-2.99828097529676,0.00570083159537017,"17","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-17"
"453","IPC1998","mprime","strips-mprime-x-17",4,1,1,4,4,0,"NoParallel","3 Hard","5a92848f9ec8e604ab3c8a99","a","PME",5548,72994.577526401,0,30.0763358778626,13.156917362365,6.26390590025966,6829343.19454102,227174.867168617,"17","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-17"
"454","IPC1998","mprime","strips-mprime-x-17",4,1,1,4,4,0,"NoParallel","3 Hard","5a92848f9ec8e604ab3c8a99","f","PME",1113,3260.98873656655,0,13.4375,2.92990901758001,3.58002021120996,70568.753029585,5464.18904950747,"17","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-17"
"455","IPC1998","mprime","strips-mprime-x-18",Inf,0,0,0,NA,1,NA,"5 Not Solved NG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","IPC1998","mprime","strips-mprime-x-19",Inf,0,1,6,6,1,NA,"5 Not Solv","5a926a209ec8e626fc53548c","f","PME",1907,10488.5453008564,0,36.2397820163488,5.50002375503747,6.74572848909242,24804808.4948374,310087.344315915,"19","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-19"
"457","IPC1998","mprime","strips-mprime-x-19",Inf,0,1,6,6,1,NA,"5 Not Solv","5a926a209ec8e626fc53548c","a","POE",12311,4557.30039540217,0.170068027210884,1.05820105820106,0.370181170936737,0.11481601858376,-2.99999967380661,1.91533246404847e-05,"19","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-19"
"458","IPC1998","mprime","strips-mprime-x-19",Inf,0,1,6,6,1,NA,"5 Not Solv","5a926a209ec8e626fc53548c","a","PME",12311,228991.721380522,0,51.7398745008557,18.6005784567072,9.43544338217182,216843337.188878,3041519.23308332,"19","IPC1998-mprime","IPC1998-mprime-strips-mprime-x-19"
